ligand_name;smiles;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds
ligand14194-0;[CH3][Si]([CH3])([CH3])[C]([c]1[cH][cH][cH][cH][n]1)[Si]([CH3])([CH3])[CH3];3.7589900000000025;0;1;0;3
ligand14195-0;[CH3][Si]([CH3])([CH3])[C]1[C](=[O])[C]([Si]([CH3])([CH3])[CH3])[C]2=[C]1[c]1[cH][cH][cH][c]3[cH][cH][cH][c]2[c]13;5.550480000000004;2;2;0;2
ligand14196-0;[CH3][CH]([CH3])[C@H]([NH2])[CH2][OH];-0.0380000000000002;0;0;0;2
ligand14197-0;[CH3][N]1[CH2][CH2][S][CH2][c]2[cH][cH][c]3[cH][cH][c]4[cH][cH][c]([n][c]4[c]3[n]2)[CH2][S][CH2][CH2]1;4.194800000000004;1;3;0;0
ligand14198-0;[O][O][S]([O])([O])[c]1[cH][cH][c]2[cH][cH][cH][cH][c]2[cH]1;2.971400000000001;0;2;0;2
ligand14199-0;[O][S]([O])([O])[C@@H]1[C](=[O])[CH]=[CH][c]2[cH][cH][cH][cH][c]21;2.164699999999999;1;1;0;1
ligand14200-0;[O]=[O].[O][O];-0.1706;0;0;0;0
ligand14201-0;[CH3][CH2][P];1.4168;0;0;0;0
ligand14202-0;[O][c]1[cH][cH][cH][c]2[cH][cH][cH][n][c]12;2.3786000000000005;0;2;0;0
ligand14203-0;[CH3][C]1=[C]([CH3])[N]=[C]([c]2[cH][cH][cH][cH][n]2)[N]1;1.6976;1;1;0;1
ligand14204-0;[CH3][C]1=[CH][C]([CH3])=[CH][B]([N]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH]1;3.285590000000002;1;0;0;3
ligand14205-0;[CH3][c]1[cH][cH][cH][c]2[c]1[CH2][CH2][S]2;2.6432200000000012;1;1;0;0
ligand14206-0;[CH3][CH2][N]([CH2][CH3])[C](=[S])[N][C](=[O])[c]1[c]([F])[cH][cH][cH][c]1[F];2.3361;0;1;0;3
ligand14207-0;[CH3][CH2][C]1([N]2[C][N]([C]3([CH2][CH3])[c]4[cH][cH][cH][cH][c]4-[c]4[cH][cH][cH][cH][c]43)[CH]=[CH]2)[c]2[cH][cH][cH][cH][c]2-[c]2[cH][cH][cH][cH][c]21;7.739890000000006;3;4;0;4
ligand14208-0;[NH2][CH2][CH2][N]1[CH2][CH2][CH2][CH2]1;0.040899999999999714;1;0;1;2
ligand14209-0;[c]1[c][cH][cH][cH][cH][cH][cH]1;1.84918;0;1;0;0
ligand14210-0;[C]1=[C]([C]#[C][c]2[cH][cH][cH][cH][cH]2)[CH]=[CH][CH]=[CH]1;2.893690000000001;1;1;0;0
ligand14211-0;[CH3][Si]([CH3])([CH3])[CH2][CH]([CH2][Si]([CH3])([CH3])[CH3])[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[CH2][CH2][c]1[cH][cH][cH][cH][cH]1;7.949500000000008;0;3;0;10
ligand14212-0;[O][C](=[O])[c]1[cH][c]2[cH][cH][cH][cH][c]2[cH][n]1;1.8054999999999999;0;2;0;1
ligand14213-0;[CH3][O][C]1=[CH][C@]2([O][CH3])[CH][CH][C@H]1[C@@H]1[C](=[O])[N]([CH3])[C](=[O])[C@@H]12;0.18487999999999993;4;0;2;2
ligand14214-0;[CH3][n]1[cH][c]([C]([CH3])([CH3])[CH3])[n][c]1[P]([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3];4.421800000000004;0;1;0;1
ligand14215-0;[cH]1[cH][cH][c]([CH2][O][c]2[cH][cH][cH][c]3[cH][cH][cH][n][c]23)[n][cH]1;3.208800000000001;0;3;0;3
ligand14216-0;[CH3][c]1[cH][cH][cH][cH][c]1[C](=[O])[N]/[N]=[CH]/[c]1[cH][c]([Cl])[cH][c]([Cl])[c]1[O];4.224320000000002;0;2;0;3
ligand14217-0;[CH3][C]1[C]([CH3])=[C]([CH3])[C]([CH3])=[C]1[Si]([CH3])([CH3])[C]1=[c]2[cH][cH][cH][cH][c]2=[C]([CH2][CH2][CH]2[O][CH2][CH2][CH2][O]2)[CH]1;4.7967800000000045;3;1;1;5
ligand14218-0;[CH3][Si]([CH3])([CH3])[c]1[cH][cH][c]([Si]([CH3])([CH3])[CH3])[c]([S])[c]1[S];3.889800000000003;0;1;0;2
ligand14219-0;[CH3][C]1[CH2][C]([CH3])([CH3])[NH][CH2][CH2][NH][C@@H]([CH3])[CH2][C]([CH3])([CH3])[NH][CH2][CH2][NH]1;1.6361900000000003;1;0;1;0
ligand14220-0;[CH3][CH2][C@@H]([O])[C@@H]1[CH2][CH2][O][C](=[O])[N]1;0.7087999999999999;1;0;1;2
ligand14221-0;[CH3][S][C](=[S])[NH]/[N]=[C](\[CH3])[c]1[cH][cH][cH][o]1;2.2411000000000003;0;1;0;2
ligand14221-1;[CH3][S][C](=[S])[NH]/[N]=[C](\[CH3])[c]1[cH][cH][cH][o]1;2.2411000000000003;0;1;0;2
ligand14222-0;[cH]1[cH][cH][c]([c]2[cH][cH][c]([c]3[cH][cH][cH][cH][cH]3)[as]2[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;5.875400000000004;0;4;0;3
ligand14223-0;[CH3][N]([CH3])([CH3])[BH2][As]([Br])[Br];0.5720000000000001;0;0;0;2
ligand14224-0;[CH3][c]1[cH][cH][c]([C](=[N][B][Cl])[c]2[cH][cH][c]([CH3])[cH][cH]2)[cH][cH]1;3.913840000000002;0;2;0;3
ligand14225-0;[CH3][O][C](=[O])[C]([S])=[S];0.6842999999999999;0;0;0;1
ligand14226-0;[CH3][c]1[cH][c]([CH3])[c](-[n]2[c][n](-[c]3[c]([CH3])[cH][c]([CH3])[cH][c]3[CH3])[c]3[c](=[O])[c]4[cH][cH][cH][cH][c]4[c](=[O])[c]2=3)[c]([CH3])[cH]1;5.235990000000005;2;3;0;2
ligand14227-0;[O][c]1[cH][cH][cH][cH][c]1[C]1[NH][c]2[cH][cH][cH][cH][c]2[NH]1;3.205590000000001;1;2;0;1
ligand14228-0;[CH3][c]1[cH][cH][cH][c]([CH3])[c]1[NH][C](=[O])[NH][c]1[cH][cH][cH][n][cH]1;3.3424400000000016;0;2;0;2
ligand14229-0;[CH3][C](/[CH]=[C](\[O])[c]1[cH][cH][cH][cH][cH]1)=[N]\[CH2][c]1[cH][cH][cH][cH][cH]1;4.119100000000003;0;2;0;4
ligand14230-0;[CH2]1[CH2][CH2][N]([P]([C@@H]2[CH2][CH2][CH2][C@H]2[P]([N]2[CH2][CH2][CH2][CH2][CH2]2)[N]2[CH2][CH2][CH2][CH2][CH2]2)[N]2[CH2][CH2][CH2][CH2][CH2]2)[CH2][CH2]1;6.474900000000008;5;0;5;6
ligand14231-0;[CH3][C]1[N]([CH3])[CH]=[C][N]1[CH2][CH2][N]1[C][N]([CH3])[CH]=[CH]1;0.7324700000000002;2;0;0;3
ligand14232-0;[CH2]=[CH][CH2][C@]1([CH3])[C]([CH3])[C]([CH3])[C]([CH3])=[C]([CH3])[C]1[CH3];4.701970000000004;1;0;0;2
ligand14233-0;[CH3][O][c]1[cH][cH][c]([NH][CH2][c]2[cH][cH][cH][cH][n]2)[cH][cH]1;2.702300000000001;0;2;0;4
ligand14234-0;[O][c]1[cH][cH][cH][cH][c]1/[CH]=[N]/[OH];1.6384999999999998;0;1;0;1
ligand14235-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][CH2]/[N]=[CH]/[c]2[cH][c]([C]([CH3])([CH3])[CH3])[cH][c]([C]([CH3])([CH3])[CH3])[c]2[O])[n]1;5.357840000000005;0;2;0;4
ligand14236-0;[O][C](=[O])[c]1[cH][c]([Br])[cH][cH][c]1[OH];1.7254;0;1;0;1
ligand14237-0;[NH2][c]1[cH][cH][cH][c]2[n][cH][cH][cH][c]12;1.8169999999999997;0;2;0;0
ligand14238-0;[CH3][c]1[cH][c]([CH3])[c]([N][c]2[cH][cH][cH][c]([c]3[c]([CH3])[cH][c]([CH3])[cH][c]3[CH3])[n]2)[c]([CH3])[cH]1;6.215120000000005;0;3;0;3
ligand14239-0;[CH3][CH]([CH3])[C@H]1[CH2][N]([c]2[cH][cH][cH][cH][cH]2)[C]([C]2=[C][C]([O][P]([c]3[cH][cH][cH][cH][cH]3)[c]3[cH][cH][cH][cH][cH]3)=[CH][CH]=[CH]2)[N]1;5.872880000000006;2;3;1;7
ligand14240-0;[CH3][C]1([CH3])[O][C@@H]([CH2][P]([C]([F])([F])[F])[C]([F])([F])[F])[C@H]([CH2][P]([C]([F])([F])[F])[C]([F])([F])[F])[O]1;6.549500000000003;1;0;1;4
ligand14241-0;[cH]1[cH][cH][c]([P]([CH2][B]([CH2][P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[cH][cH]1;6.593800000000006;0;6;0;10
ligand14242-0;[CH3][CH]([CH3])[P]([CH2][c]1[cH][cH][cH][c]2[c]1[N][c]1[c]([cH][cH][cH][c]1[CH2][P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH2]2)[CH]([CH3])[CH3];8.755800000000002;1;2;0;8
ligand14243-0;[CH3][N]([CH3])[c]1[cH][cH][cH][c]2[c]1[P]([C]([CH3])([CH3])[CH3])[C@@H]([P](=[O])([C]([CH3])([CH3])[CH3])[C]([CH3])([CH3])[CH3])[O]2;6.294400000000007;1;1;0;2
ligand14244-0;[CH3]/[C](=[N]\[N][C](=[S])[NH][c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][n]1;2.8070000000000013;0;2;0;3
ligand14245-0;[OH][C@H]([c]1[cH][cH][cH][cH][n]1)[N]1[CH2][CH2][N]([c]2[cH][cH][cH][cH][cH]2)[C@@H]1[c]1[cH][cH][cH][cH][n]1;2.988500000000002;1;3;1;4
ligand14246-0;[CH3][N]([CH3])[CH2][CH2]/[N]=[CH]/[C]1=[C][C]([F])=[C]([F])[C]([F])=[C]1[F];2.663190000000001;1;0;0;4
ligand14247-0;[O][p]1[o][c]2[cH][cH][cH][cH][c]2[c]2[cH][cH][cH][cH][c]2[o]1;4.483600000000001;0;3;0;0
ligand14248-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][S][c]2[cH][cH][cH][cH][n]2)[n]1;2.6447400000000005;0;2;0;3
ligand14249-0;[CH3][CH2][P]([CH2][CH3])[CH2][CH2][NH][CH2][CH2][NH][CH2][CH2][P]([CH2][CH3])[CH2][CH3];3.2090000000000014;0;0;0;13
ligand14250-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][N]([CH2][c]2[cH][cH][cH][cH][n]2)[CH2][c]2[cH][cH][cH][cH][n]2)[n]1;2.949840000000002;0;3;0;6
ligand14251-0;[CH2]/[C]([CH3])=[CH]\[C]([CH3])[CH3];2.3810800000000008;0;0;0;1
ligand14252-0;[CH3][c]1[cH][c]([NH2])[c]2[cH][cH][cH][cH][c]2[n]1;2.1254199999999996;0;2;0;0
ligand14253-0;[CH3][N]1[C][N]([c]2[cH][cH][c]3[cH][cH][cH][cH][c]3[n]2)[CH]=[CH]1;2.4540900000000008;1;2;0;1
ligand14254-0;[CH2][CH][C]#[N];0.54836;0;0;0;0
ligand14255-0;[CH3]/[C](=[N]\[N][C](=[O])[c]1[cH][cH][cH][c]([OH])[cH]1)[c]1[cH][n][cH][cH][n]1;1.3509999999999998;0;2;0;3
ligand14256-0;[Cl][c]1[cH][cH][c]([N]2[C][NH][CH]=[CH]2)[cH][cH]1;2.21709;1;1;0;1
ligand14257-0;[C]#[N][c]1[cH][cH][c]([Cl])[cH][cH]1;2.6171700000000007;0;1;0;0
ligand14258-0;[CH3][CH]([CH3])[P]([c]1[cH][cH][cH][cH][c]1[P](=[O])([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[P]([CH]([CH3])[CH3])[CH]([CH3])[CH3])[CH]([CH3])[CH3];7.174000000000008;0;3;0;9
ligand14259-0;[O][c]1[cH][cH][cH][cH][c]1[C](=[O])[S];2.1681;0;1;0;1
ligand14260-0;[O][c]1[cH][cH][c]([F])[cH][c]1/[CH]=[N]/[CH2][CH2][CH2][N]1[CH2][CH2][O][CH2][CH2]1;2.1106999999999996;1;1;1;5
ligand14261-0;[S][CH2][CH2]/[N]=[CH]/[c]1[cH][cH][cH][nH]1;1.6310999999999998;0;1;0;3
ligand14262-0;[CH3][CH]([CH3])[C@H]1[CH][CH2][C@H]([CH3])[CH2][CH2]1;3.282890000000002;1;0;1;1
ligand14263-0;[CH3][N]([CH3])[CH2][CH2][S];0.7455;0;0;0;2
ligand14264-0;[CH3][c]1[cH][c]([CH3])[n]([CH2][N]([CH2][n]2[n][c]([CH3])[cH][c]2[CH3])[CH2][C@]23[CH2][C@H]4[CH2][C@H]([CH2][C@H]([CH2]4)[CH2]2)[CH2]3)[n]1;4.446880000000005;4;2;4;6
ligand14265-0;[CH3][O][C@H]([NH][CH2][CH2][CH2][O][CH]([CH3])[CH3])[c]1[cH][cH][cH][cH][n]1;2.1312999999999995;0;1;0;8
ligand14266-0;[cH]1[cH][c]([C]2=[N][N]=[N][N]2)[n][c]([n]2[cH][cH][cH][n]2)[cH]1;0.9383;1;2;0;2
ligand14267-0;[CH3][O][C]1=[CH][C]=[C]([c]2[cH][n][cH][cH][n]2)[CH]=[CH]1;1.7632899999999996;1;1;0;2
ligand14268-0;[CH3][c]1[cH][cH][c]([N]2[C][N]([c]3[cH][cH][c]([CH3])[cH][cH]3)[CH]=[CH]2)[cH][cH]1;4.097530000000003;1;2;0;2
ligand14269-0;[O][CH2][CH2][O][c]1[cH][cH][cH][cH][cH]1;1.4959;0;1;0;3
ligand14270-0;[O]=[c]1[cH][cH][cH][cH][n]1[C]([n]1[cH][cH][cH][cH][c]1=[O])[n]1[cH][cH][cH][cH][c]1=[O];0.56339;0;3;0;3
ligand14271-0;[CH3][c]1[cH][c]([CH3])[c]([C]([C]2=[CH][CH]=[C]([Br])[N]2)[C]2=[N][C]([Br])=[CH][CH]2)[c]([CH3])[cH]1;5.167840000000003;2;1;0;3
ligand14272-0;[C]1#[C][CH2][CH2][N@]2[CH2][CH2][C]#[C][CH2][CH2][N@@]([CH2][CH2]1)[CH2][CH2][S][CH2][CH2][CH2][S][CH2][CH2]2;3.0413000000000014;3;0;0;0
ligand14273-0;[O][c]1[cH][cH][cH][c]([Cl])[c]1/[CH]=[N]/[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]/[N]=[CH]/[c]1[c]([O])[cH][cH][cH][c]1[Cl];8.72;0;2;0;15
ligand14274-0;[CH3][c]1[cH][c]([CH3])[cH][c]([N][O])[cH]1;1.8848399999999998;0;1;0;1
ligand14275-0;[CH3][O][Si]([CH3])([CH3])[C]1=[C]2[C]([C]3=[C]1[Si]([CH3])([CH3])[O][Si]3([CH3])[CH3])[Si]([CH3])([CH3])[O][Si]2([CH3])[CH3];4.595990000000004;3;0;1;2
ligand14276-0;[CH3][O][C](=[O])[C@@H]([NH2])[c]1[cH][cH][s][cH]1;0.9209;0;1;0;2
ligand14277-0;[CH3][CH]([CH3])[NH][C][NH][NH][C][NH][CH]([CH3])[CH3];0.06918000000000024;0;0;0;7
ligand14278-0;[CH3][C]([CH3])([CH2]/[N]=[CH]/[c]1[cH][c]([Br])[cH][c]([Br])[c]1[O])[CH2]/[N]=[CH]/[c]1[cH][c]([Br])[cH][c]([Br])[c]1[O];7.5884000000000045;0;2;0;6
ligand14279-0;[CH3][C]([CH3])(/[N]=[CH]/[c]1[cH][cH][cH][cH][c]1[O])[C]([CH3])([CH3])/[N]=[CH]/[c]1[cH][cH][cH][cH][c]1[O];5.0694000000000035;0;2;0;5
ligand14280-0;[CH3][C]([CH3])([CH3])[n]1[cH][cH][nH][c]1=[S];2.3006900000000003;0;1;0;0
ligand14281-0;[Cl][c]1[n][n][c]([CH2][P]([c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][cH]2)[c]2[cH][cH][cH][cH][c]12;4.916100000000004;0;4;0;4
ligand14282-0;[CH3][C]([CH3])([CH3])[P]([N])([CH2]/[CH]=[CH]\[CH2][C]1=[CH][CH]=[CH][CH]1)[C]([CH3])([CH3])[CH3];5.231490000000005;1;0;0;4
ligand14283-0;[O][S]([O])([O])[C@@H]([c]1[cH][cH][cH][cH][n]1)[c]1[cH][cH][cH][c]([C]2=[C][CH]=[CH][CH]=[CH]2)[n]1;3.7196900000000026;1;2;0;4
ligand14284-0;[C]1=[c]2[c]([cH][cH][c]3[cH][cH][cH][n][c]23)=[CH][c]2[cH][cH][c]3[cH][cH][cH][n][c]3[c]21;2.631000000000001;1;4;0;0
ligand14285-0;[CH2][SiH]([CH3])[CH3];0.84639;0;0;0;0
ligand14286-0;[CH3][S][CH2][CH2][CH2][P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.8724000000000025;0;2;0;6
ligand14287-0;[CH3][O][C@@H]([c]1[cH][c]([Br])[cH][c]([Br])[c]1[O])[N]([CH2][CH2][NH2])[CH2][CH2]/[N]=[CH]/[c]1[cH][c]([Br])[cH][c]([Br])[c]1[O];6.049000000000004;0;2;0;9
ligand14288-0;[CH3][N]([CH3])[c]1[cH][cH][cH][c]([c]2[cH][cH][cH][cH][n]2)[n]1;2.258;0;2;0;2
ligand14289-0;[O][C](=[O])[CH2][c]1[cH][cH][cH][cH][cH]1;1.1862000000000001;0;1;0;2
ligand14290-0;[CH3][CH2][C](=[NH])[O][NH][C]([CH3])([CH3])/[C]([CH3])=[N]/[OH];1.5235699999999996;0;0;0;4
ligand14291-0;[CH3][CH2][O]/[C]=[CH]/[C](=[O])[O][CH3];0.51279;0;0;0;3
ligand14292-0;[CH3]/[C](=[CH]/[P]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[N][c]1[c]([CH]([CH3])[CH3])[cH][cH][cH][c]1[CH]([CH3])[CH3];7.163500000000008;0;3;0;7
ligand14293-0;[CH](=[N]/[c]1[cH][cH][cH][c]2[cH][cH][cH][cH][c]12)\[c]1[cH][cH][cH][cH][n]1;3.985400000000002;0;3;0;2
ligand14294-0;[CH3][O][c]1[cH][cH][cH][c](/[CH]=[N]/[c]2[c]([CH3])[cH][c]([CH3])[cH][c]2[CH3])[n]1;3.766060000000002;0;2;0;3
ligand14295-0;[CH3][N]1[C][N]([N]([CH3])[CH3])[CH]=[N]1;-0.35000999999999993;1;0;0;1
ligand14296-0;[CH3][N]1[C][CH][C]([c]2[cH][cH][cH][cH][cH]2)[NH][CH2]1;1.3022700000000003;1;1;1;1
ligand14297-0;[CH3][CH2][S]/[C]([N]/[N]=[C](\[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][c]([Br])[cH][cH][c]1[O])=[N]\[c]1[cH][cH][cH][cH][cH]1;6.390500000000006;0;3;0;5
ligand14298-0;[C]1=[C]([c]2[cH][cH][c]3[cH][cH][cH][c]([NH][c]4[cH][cH][cH][cH][cH]4)[c]3[n]2)[CH]=[CH][CH]=[CH]1;5.290990000000003;1;3;0;3
ligand14299-0;[CH3][CH]([CH3])[C@H](/[N]=[C](\[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][c]1[N][C](=[O])[C]([CH3])([CH3])[NH][C@H]([CH3])[c]1[cH][cH][cH][cH][cH]1)[C]([O])=[O];5.397600000000006;0;3;0;10
ligand14300-0;[CH](=[N]/[CH2][CH2][c]1[n][c]2[cH][cH][cH][cH][c]2[nH]1)\[c]1[cH][cH][cH][cH][n]1;2.6195000000000004;0;3;0;4
ligand14301-0;[NH2][C](=[O])[c]1[cH][cH][c](/[N]=[CH]/[c]2[cH][cH][cH][cH][n]2)[cH][cH]1;1.9310999999999998;0;2;0;3
ligand14302-0;[CH3][O][C]([N][C][c]1[cH][cH][c]([CH3])[cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.1705000000000014;0;2;0;5
ligand14303-0;[CH3][CH]([CH3])[c]1[cH][cH][cH][c]([CH]([CH3])[CH3])[c]1/[N]=[CH]/[CH]/[CH]=[N]/[c]1[c]([CH]([CH3])[CH3])[cH][cH][cH][c]1[CH]([CH3])[CH3];8.489290000000004;0;2;0;8
ligand14304-0;[CH3]/[C](=[N]\[CH2][C]([CH3])([CH3])[NH2])[c]1[cH][cH][cH][cH][c]1[O];2.3767;0;1;0;3
ligand14305-0;[CH3][c]1[cH][cH][cH][c]([c]2[cH][cH][cH][c]([CH3])[n]2)[n]1;2.808840000000001;0;2;0;1
ligand14306-0;[cH]1[cH][cH][c]([P]([c]2[cH][cH][cH][cH][cH]2)[c]2[n][cH][cH][cH][n]2)[cH][cH]1;2.2348;0;3;0;3
ligand14307-0;[CH]1=[CH][CH]=[CH][CH]([S][CH]2[CH]=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1;3.821200000000003;2;0;0;2
ligand14308-0;[CH3][O][c]1[cH][cH][c]([O][CH3])[c]([c]2[cH][cH][cH][c]([CH2][N]([CH2][c]3[cH][cH][cH][cH][n]3)[CH2][c]3[cH][cH][cH][cH][n]3)[n]2)[cH]1;4.806600000000004;0;4;0;9
ligand14309-0;[CH3][N]([CH3])[c]1[cH][cH][cH][cH][c]1[N][c]1[cH][cH][cH][cH][c]1[N]1[CH2][CH2][O][CH2][CH2]1;3.1568000000000023;1;2;1;4
ligand14310-0;[O]=[C]([NH][C](=[S])[N]([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;4.539600000000004;0;3;0;3
ligand14311-0;[CH3][N]([C](=[O])[c]1[cH][cH][cH][cH][c]1[O])[c]1[cH][cH][cH][cH][cH]1;3.107000000000001;0;2;0;2
ligand14312-0;[S]=[c]1[nH][c]2[cH][cH][cH][cH][c]2[n]1[CH2][c]1[cH][cH][cH][cH][cH]1;3.7471900000000016;0;3;0;2
ligand14313-0;[O][c]1[cH][cH][cH][cH][c]1/[CH]=[N]/[CH2][CH2][CH2][NH][CH2][CH2][OH];1.2212999999999996;0;1;0;7
ligand14314-0;[CH3][CH2][CH2][CH2][n]1[c][n]([CH2][CH2][CH2][CH3])[c]2[cH][c]3[n][c]4[c]5[cH][cH][cH][c]6[cH][cH][c]7[cH][cH][cH][c]([c]4[n][c]3[cH][c]21)[c]7[c]65;8.118090000000008;0;7;0;6
ligand14315-0;[CH3][CH]([CH3])[c]1[cH][cH][cH][c]([CH]([CH3])[CH3])[c]1/[N]=[CH]/[c]1[cH][cH][cH][c]([C]([CH3])([CH3])[CH3])[c]1[O];7.1253000000000055;0;2;0;4
ligand14316-0;[CH3][C]([CH3])([CH3])[C]1=[CH][C](/[CH]=[N]/[CH]2[CH2][CH2][CH2][CH2][CH2]2)=[C][C](/[CH]=[N]/[CH]2[CH2][CH2][CH2][CH2][CH2]2)=[CH]1;6.435490000000007;3;0;2;4
ligand14317-0;[CH3][N]1[C](=[NH])/[C](=[N]\[N][c]2[cH][cH][cH][cH][cH]2)[C](=[O])[N]([CH3])[C]1=[O];0.7795699999999997;1;1;1;2
ligand14318-0;[CH3][C]([CH3])([CH3])[N]1[C][N]([CH2][CH2][N]2[C][N]([C]([CH3])([CH3])[CH3])[CH]=[CH]2)[CH]=[CH]1;2.7535800000000012;2;0;0;3
ligand14319-0;[CH3][O][c]1[cH][cH][c]([CH2][CH2][N]2[CH2][CH2][CH2][N]([CH2][CH2][c]3[cH][cH][cH][cH][n]3)[CH2][CH2][CH2]2)[cH][cH]1;3.273200000000002;1;2;1;7
ligand14320-0;[S]=[C]1[S][CH2][CH2][S]1;1.7513;1;0;1;0
ligand14321-0;[CH]=[C]([C](=[O])[CH][CH2])[P]([c]1[cH][cH][cH][cH][cH]1)([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.9048700000000025;0;3;0;6
ligand14321-1;[CH]=[C]([C](=[O])[CH][CH2])[P]([c]1[cH][cH][cH][cH][cH]1)([c]1[cH][cH][cH][cH][cH]1)[c]1[cH][cH][cH][cH][cH]1;3.9048700000000025;0;3;0;6
ligand14322-0;[CH2]=[CH][c]1[cH][cH][cH][cH][c]1/[N]=[C]/[CH3];2.9288000000000016;0;1;0;2
ligand14323-0;[CH3][N]1[CH2][CH2][CH2][N]([CH3])[C]1[N][c]1[cH][cH][cH][c]2[cH][cH][cH][n][c]12;2.18499;1;2;1;2
ligand14324-0;[CH3][C@H]1[C@H]([NH2])[CH2][C@@H]2[CH2][C@H]1[C]2([CH3])[CH3];2.0158;3;0;3;0
ligand14325-0;[F][c]1[cH][cH][cH][c]([S])[cH]1;2.3821000000000003;0;1;0;0
ligand14326-0;[CH2][C]([CH]=[C]([CH3])[CH3])[N]([CH2][CH3])[CH2][CH3];2.6604800000000006;0;0;0;4
ligand14327-0;[cH]1[cH][s][c]([c]2[n][cH][cH][s]2)[n]1;2.3149999999999995;0;2;0;1
ligand14328-0;[CH3][CH2][O]/[C]([CH]/[C](=[N]/[c]1[cH][cH][c]([CH3])[cH][cH]1)[O][CH2][CH3])=[N]\[c]1[cH][cH][c]([CH3])[cH][cH]1;5.3409300000000055;0;2;0;6
ligand14329-0;[O][C](=[O])[C]1([C]([O])=[O])[CH2][CH]([OH])[CH2]1;-0.9583000000000002;1;0;1;2
ligand14330-0;[O][C](=[O])[c]1[n][c]2[cH][cH][cH][cH][c]2[nH]1;1.1336;0;2;0;1
ligand14331-0;[CH3][S][C](=[S])[CH][C](=[O])[c]1[cH][cH][cH][c]([OH])[cH]1;2.46959;0;1;0;3
ligand14332-0;[CH2]/[C]([CH3])=[CH]\[C]1[CH][CH2][C@H]2[CH2][C@@H]1[C]2([CH3])[CH3];3.611570000000002;3;0;3;1
ligand14333-0;[O][S]([O])([O])[CH2][c]1[cH][cH][cH][c]([c]2[cH][cH][cH][c]([CH2][S]([O])([O])[O])[n]2)[n]1;2.874200000000001;0;2;0;5
ligand14334-0;[CH3][N]1[C][N]([CH2][CH2][N]([CH3])[CH3])[CH]=[CH]1;0.26289000000000007;1;0;0;3
ligand14335-0;[Br][c]1[n][n]([BH]([n]2[n][c]([Br])[c]([Br])[c]2[Br])[n]2[n][c]([Br])[c]([Br])[c]2[Br])[c]([Br])[c]1[Br];6.800500000000001;0;3;0;3
ligand14336-0;[O]=[C]([O][CH2][c]1[cH][cH][n][c]([c]2[cH][c]([CH2][O][C](=[O])[c]3[cH][cH][cH][cH][cH]3)[cH][cH][n]2)[cH]1)[c]1[cH][cH][cH][cH][cH]1;4.906000000000004;0;4;0;7
ligand14337-0;[CH3][CH2][O][CH]([O][CH2][CH3])[c]1[cH][cH][cH][cH][n]1;2.1532;0;1;0;5
ligand14338-0;[O]=[C]([OH])[CH2][N]([CH2][CH2][N]([CH2][C](=[O])[OH])[CH2][C](=[O])[OH])[CH2][C](=[O])[OH];-2.0711999999999957;0;0;0;11
ligand14339-0;[CH]1[CH2][CH2][CH2][CH2][CH2][CH2]/[CH]=[C]2\[C]1[P]2[c]1[cH][cH][cH][cH][cH]1;4.781780000000004;2;1;1;1
ligand14340-0;[CH3][S][CH2][CH2][c]1[cH][cH][cH][cH][n]1;1.9870999999999999;0;1;0;3
ligand14341-0;[CH3][C]([CH3])([CH3])[c]1[cH][c](/[CH]=[N]/[c]2[cH][cH][cH][cH][c]2/[N]=[CH]/[c]2[cH][cH][cH][cH][c]2[O])[c]([O])[c]([C]([CH3])([CH3])[CH3])[cH]1;8.070400000000006;0;3;0;4
