occurrence;energy;dipole_moment;homo_lumo_gap;metal_bound_homo_energy;metal_bound_homo_s;metal_bound_homo_p;metal_bound_homo_d;metal_bound_homo_f;metal_bound_lumo_energy;metal_bound_lumo_s;metal_bound_lumo_p;metal_bound_lumo_d;metal_bound_lumo_f;polarisability;molar_volume;largest_frequency;I1/I3;I2/I3
EZACOA-subgraph-1;-815.945922766;2.6184;0.196;-0.243;0.0;0.975238694785437;0.024761305214563007;0.0;-0.047;0.08582508419226453;0.8592713542198184;0.05490356158791714;0.0;98.64;1646.597;3583.7852;0.4756300390372959;0.6079135867018276
GIGFEI-subgraph-0;-730.755892668;5.3851;0.137;0.096;0.018395558941983237;0.9645150756503754;0.017089365407641232;0.0;0.233;-0.012712328767123285;0.9884931506849315;0.02421917808219178;0.0;228.64;2557.204;3118.9456;0.2397151060027809;0.89037694556039
CIRPEB-subgraph-0;-1122.75249953;2.2877;0.15599999999999997;-0.24;0.0;1.0;0.0;0.0;-0.084;0.0;0.9643841424634302;0.03561585753656985;0.0;242.42;2308.411;3147.5043;;
KAPPAW-subgraph-2;-853.121763811;4.946;0.14500000000000002;-0.224;0.0;0.9810697776799472;0.018930222320052828;0.0;-0.043;0.014994720168954595;0.9158394931362196;0.06916578669482577;0.0;164.2;1854.674;3711.4562;0.408790648347631;0.7560372803177995
HAYFUI-subgraph-2;-2841.84399603;4.4872;0.124;-0.061;0.0;1.0;0.0;0.0;0.063;0.0;0.9628834355828221;0.037116564417177915;0.0;83.65;1042.118;3172.6618;0.37633485272571965;0.8725969985116281
VIRKOX-subgraph-4;-801.033804597;5.4097;0.232;-0.232;0.07186948853615523;0.9281305114638447;0.0;0.0;0.021;0.7140927510130571;0.28590724898694286;0.0;0.0;177.16;2146.009;3316.5043;;
XELVEP-subgraph-2;-995.638744708;1.8391;0.256;-0.232;0.26472505976961525;0.6827863507933057;0.05248858943707888;0.0;0.024;0.13014650839482408;0.797668698534916;0.07218479307025988;0.0;158.92;2050.027;3082.4544;0.43906228162831984;0.7594758832806852
ROYFET-subgraph-0;-694.89898861;5.1214;0.203;-0.044;0.0;0.9802880196098458;0.019711980390154225;0.0;0.159;0.033110507624817216;0.9541466471694172;0.012742845205765617;0.0;63.83;891.653;3075.4196;0.35816194099252036;0.6506935905722399
ROYFET-subgraph-1;-694.898988029;5.1214;0.203;-0.044;0.0;0.9802880196098458;0.019711980390154225;0.0;0.159;0.033110507624817216;0.9541466471694172;0.012742845205765617;0.0;63.83;1244.6;3075.392;0.358158752080972;0.6506969449779657
FIRGES-subgraph-5;-645.528907362;1.9823;0.244;-0.219;0.0109217999126256;0.9118610747051115;0.07721712538226298;0.0;0.025;1.0830348420709868;-0.05991533702377076;-0.023119505047215896;0.0;178.12;2557.064;3085.5923;0.3161211546367745;0.865985307509375
TOFDAX-subgraph-1;-800.468073776;10.1372;0.082;-0.05;0.0;0.9820866355444577;0.017913364455542286;0.0;0.032;0.0;0.9771477848442385;0.022852215155761562;0.0;319.78;2523.976;3133.5775;;
XEMYAR-subgraph-2;-560.469034908;3.9596;0.26999999999999996;-0.409;0.0;0.9749920861031972;0.025007913896802784;0.0;-0.139;0.9339379573327836;0.06606204266721634;0.0;0.0;126.88;1738.697;3687.8205;0.5806644303754972;0.7823355836515431
LOKSUB-subgraph-0;-1810.50457302;4.7715;0.136;-0.203;0.0;0.9881812212738017;0.011818778726198294;0.0;-0.067;0.0;1.0;0.0;0.0;461.01;3573.453;3163.0761;;
LOKTAI-subgraph-0;-1810.50444954;4.8461;0.13699999999999998;-0.204;0.0;0.9881799277662252;0.011820072233774764;0.0;-0.067;0.0;1.0;0.0;0.0;461.57;4130.668;3163.1294;;
AMAZIY-subgraph-1;-535.398943304;2.3355;0.152;-0.211;0.3727639334091615;0.6016957915417227;0.025540275049115917;0.0;-0.059;0.0;0.9575208179614209;0.04247918203857911;0.0;139.76;1681.298;3137.8715;0.1937501125343684;0.8997998394203848
UTUVIP-subgraph-1;-1078.56659837;1.3974;0.244;-0.213;0.11421601241960522;0.8147039254823686;0.07108006209802614;0.0;0.031;0.9895287958115184;0.010471204188481669;0.0;0.0;217.75;2515.481;3032.8309;0.5384651912656874;0.6283506738654655
CIZKUR-subgraph-3;-190.732284999;6.9101;0.22299999999999998;-0.409;0.07182904897916007;0.9011953877076061;0.026975563313233895;0.0;-0.122;0.8522997416020672;0.11917312661498707;0.028527131782945737;0.0;37.76;595.321;3560.1467;0.13614815919015685;0.9441092126933994
GOYTAS-subgraph-5;-1084.4299012;3.447;0.12400000000000001;-0.198;0.30863402061855666;0.6913659793814433;0.0;0.0;-0.074;0.0;0.9720458848424101;0.02795411515758994;0.0;259.41;2342.087;3375.4729;;
CETJIW-subgraph-0;-3244.45217985;4.8387;0.16699999999999998;-0.045;0.0;0.9585188402649581;0.041481159735041816;0.0;0.13;0.8732945649742786;0.12670543502572132;0.0;0.0;214.59;2393.071;3474.2869;;
NORHEJ-subgraph-2;-418.76338196;5.4877;0.15300000000000002;-0.203;0.39720537261698446;0.5897963604852685;0.012998266897746968;0.0;-0.009;0.031629161049465934;0.9077050710359846;0.06066576791454942;0.0;103.71;1317.763;3169.4937;0.33359487877893973;0.6722386570123546
NORHEJ-subgraph-3;-418.763381939;5.4877;0.15300000000000002;-0.203;0.39720537261698446;0.5897963604852685;0.012998266897746968;0.0;-0.009;0.03152872847956856;0.907799211781788;0.06067205973864343;0.0;103.71;1076.722;3169.4938;0.3335947441516572;0.6722388156030791
CUGYEI-subgraph-3;-327.218139649;4.952;0.15899999999999997;0.016;0.05810937013593442;0.9198920825983189;0.0219985472657466;0.0;0.175;1.039332412033592;-0.039332412033591994;0.0;0.0;93.65;1099.683;3115.8658;0.2659343869633412;0.7595390845015696
MEKSEB-subgraph-4;-327.218142292;4.9523;0.15899999999999997;0.016;0.05809731299927378;0.9199087042224297;0.021993982778296502;0.0;0.175;1.039328231292517;-0.039328231292517;0.0;0.0;93.64;1084.875;3116.0293;0.26592006581489686;0.7595444779767404
PIMBIA-subgraph-1;-996.565561157;2.4488;0.20099999999999998;-0.235;0.09205479452054796;0.9079452054794521;0.0;0.0;-0.034;0.0;0.9321941066929565;0.0678058933070435;0.0;190.13;2077.818;3136.3614;0.4962973217878683;0.6595850048058196
PIMBOG-subgraph-3;-996.565560888;2.4489;0.20099999999999998;-0.235;0.09205479452054796;0.9079452054794521;0.0;0.0;-0.034;0.0;0.9321941066929565;0.0678058933070435;0.0;190.14;2253.415;3136.3626;0.49629199456578726;0.6595793807804744
YICZAM-subgraph-1;-999.758712441;3.3046;0.117;0.071;0.0;0.9880992477826428;0.011900752217357135;0.0;0.192;0.018731820826061663;0.9812681791739384;0.0;0.0;422.89;2685.642;3136.3818;;
QEZYOL-subgraph-1;-2425.2671427;0.772;0.193;-0.218;0.12550374208405293;0.8744962579159471;0.0;0.0;-0.025;0.0;0.9441727305260647;0.05582726947393535;0.0;439.63;4507.102;3133.8351;;
NACYUL-subgraph-1;-1373.53684934;3.6252;0.187;-0.234;0.12048446550816219;0.8795155344918377;0.0;0.0;-0.047;-0.01145412894076579;0.9119668375695429;0.09948729137122285;0.0;181.98;1924.176;3670.456;0.4198477079699942;0.7917744499567038
XIQGOT-subgraph-1;-1373.53447586;2.1099;0.198;-0.23;0.0961299785625635;0.9038700214374366;0.0;0.0;-0.032;0.0;0.909928463039237;0.09007153696076306;0.0;178.76;2067.947;3673.5054;0.34239642089260625;0.7955142773071914
DEXFOB-subgraph-0;-1693.99156777;2.7695;0.14;0.028;0.0;1.0;0.0;0.0;0.168;0.0;0.9377210847893664;0.0622789152106335;0.0;327.56;3220.74;3461.9204;;
KEYKUV-subgraph-2;-2513.2433365;1.5255;0.177;-0.215;0.11256328741316379;0.8874367125868362;0.0;0.0;-0.038;0.0;0.9272575250836121;0.07274247491638795;0.0;502.84;4950.557;3135.8506;;
FEKYAZ-subgraph-1;-1108.68959603;6.2423;0.11499999999999999;-0.027;0.30077232677036886;0.6992276732296312;0.0;0.0;0.088;0.051483233018056754;0.8634995700773862;0.08501719690455718;0.0;323.32;3250.217;3132.7256;;
QUKLEN-subgraph-1;-598.212116657;2.6112;0.212;-0.208;0.0;0.9829455613282132;0.017054438671786763;0.0;0.009;0.0023680649526387023;0.9272665764546685;0.07036535859269283;0.0;149.99;1898.124;3482.4179;0.3054038477321258;0.8338683048927032
XUBNIS-subgraph-5;-594.366445788;4.1813;0.0019999999999999463;-0.283;0.014284202729869855;0.9728071103586923;0.012908686911437943;0.0;-0.016;0.0;1.0;0.0;0.0;147.74;1620.614;3138.9972;0.39346711885328545;0.8349206927111572
DEQJUH-subgraph-1;-741.553178603;2.4314;0.13;-0.047;0.0;0.9825389852844278;0.01746101471557215;0.0;0.083;0.0;1.0;0.0;0.0;223.06;2076.989;3415.6215;;
ECOPIY-subgraph-1;-1652.96724764;3.7155;0.123;-0.052;0.21650496020930995;0.7393437261528398;0.044151313637850215;0.0;0.071;0.027505123503397698;0.9452054794520548;0.027289397044547522;0.0;404.64;4550.051;3128.8797;;
HAVMEY-subgraph-3;-459.014780914;3.4851;0.29100000000000004;-0.278;0.04804932497076645;0.9366429254810248;0.01530774954820878;0.0;0.013;0.8367091250783044;0.1632908749216956;0.0;0.0;60.64;954.166;3682.0543;0.33836357450958565;0.9244219605001409
HEKCAF-subgraph-0;-234.968995156;4.0823;0.14;0.046;0.09332361212373712;0.8820956150401;0.0245807728361629;0.0;0.186;0.3637892966039323;0.6211754810219745;0.015035222374093155;0.0;88.85;972.627;3123.7099;0.5792382344544033;0.9525625156185393
HEKCAF-subgraph-1;-234.968994983;4.0856;0.14;0.046;0.09353192375794189;0.8818873034058953;0.0245807728361629;0.0;0.186;0.3624224582062875;0.6224371780044159;0.015140363789296604;0.0;88.85;1137.497;3123.7518;0.5793260143573771;0.952560878332835
KOMYAO-subgraph-0;-4132.42620193;8.1782;0.11300000000000002;0.088;0.0;0.9819904104783067;0.018009589521693372;0.0;0.201;0.0;0.9719982078853047;0.02800179211469534;0.0;471.03;4243.523;3113.4427;;
WUVREN-subgraph-0;-1086.6991283;5.6568;0.131;-0.066;0.0;0.9746143958868895;0.025385604113110537;0.0;0.079;0.0;0.9886274068235559;0.011372593176444096;0.0;330.29;2951.035;3199.561;;
WUVREN-subgraph-1;-1086.69912735;5.6554;0.131;-0.066;0.0;0.9746116764863418;0.025388323513658273;0.0;0.079;0.0;0.9886299673533716;0.011370032646628392;0.0;330.29;3296.667;3199.5532;;
KAKDEH-subgraph-0;-666.283771324;6.3374;0.17700000000000002;-0.041;0.12761924818363693;0.8346846372538697;0.037696114562493416;0.0;0.136;1.0449256625727212;-0.044925662572721396;0.0;0.0;99.55;1277.337;3658.5663;0.3958183837570728;0.7384917070618354
POLVER-subgraph-2;-1014.21801484;11.7583;0.053000000000000005;-0.019;0.23222446593686893;0.7318524816664894;0.03592305239664151;0.0;0.034;0.0;0.9719795802609189;0.028020419739081114;0.0;324.31;3283.837;3136.9922;;
XAQCIF-subgraph-0;-2877.10374121;7.6501;0.181;-0.248;0.012794965915049817;0.9872050340849502;0.0;0.0;-0.067;0.0;0.9204263245033113;0.07957367549668873;0.0;114.29;1237.109;3151.7309;0.3026654823084918;0.7325327513592366
XAQCIF-subgraph-2;-2877.10374041;7.6505;0.181;-0.248;0.012794965915049817;0.9872050340849502;0.0;0.0;-0.067;0.0;0.9204263245033113;0.07957367549668873;0.0;114.29;1360.819;3151.7214;0.302664777231067;0.7325360661799115
AMAHOM-subgraph-1;-5453.21593227;2.8852;0.179;-0.049;0.0;0.9530929946743139;0.0469070053256862;0.0;0.13;0.0;0.9117466174661747;0.08825338253382532;0.0;105.69;1336.184;3118.8401;0.16508134874738523;0.8349187086725379
HETTIJ-subgraph-2;-1370.84324434;1.4713;0.2;-0.219;0.057251082251082254;0.9305194805194805;0.012229437229437229;0.0;-0.006;-0.028278467350242843;0.944738262277388;0.08354020507285483;0.0;178.75;2597.932;3137.1526;0.2961203593366462;0.8791341883671642
CAKRAH-subgraph-2;-734.409526626;5.8297;0.08999999999999997;0.257;0.011658600967883853;0.9572151341838979;0.031126264848218208;0.0;0.347;1.1074960127591706;-0.10749601275917059;0.0;0.0;333.9;2464.161;3061.7838;;
YIDHAX-subgraph-2;-350.665035994;6.8438;0.0009999999999999992;-0.011;0.19464469618949537;0.7684860968074151;0.0368692070030896;0.0;0.176;0.30292780889969345;0.6581756685339817;0.03889652256632492;0.0;106.31;1247.118;3143.1729;0.28842605004764077;0.7905298334384219
UJAVOR-subgraph-0;-1440.83940237;2.593;0.152;-0.212;0.11991186362054969;0.8673315551432217;0.01275658123622869;0.0;-0.06;0.03135408292178706;0.903411048581601;0.06523486849661192;0.0;345.22;3293.463;3134.304;;
FIVLAY-subgraph-2;-993.314140348;3.5607;0.125;-0.021;0.14557732757666336;0.8544226724233366;0.0;0.0;0.174;0.9628378378378378;0.023543074324324304;0.01361908783783784;0.0;221.85;2145.798;3103.8871;0.5191537982096742;0.616369075017707
YOLHUD-subgraph-0;-1204.42336145;10.4046;0.166;-0.031;0.0;1.0;0.0;0.0;0.136;0.5547060090458754;0.4452939909541246;0.0;0.0;156.34;1928.215;3042.8135;0.36509018209583555;0.7100004530318381
TUHXOM-subgraph-0;-1636.78679137;6.1879;0.202;-0.079;0.0;0.8563337327088553;0.14366626729114476;0.0;0.129;1.2636576787807738;-0.2636576787807738;0.0;0.0;316.63;4386.594;3205.1249;;
SUQWUX-subgraph-0;-1512.56603981;5.5752;0.134;0.025;0.0;0.9640464493077266;0.03595355069227334;0.0;0.159;0.0;0.9458089229382605;0.054191077061739513;0.0;392.02;4267.169;3438.3736;;
SAQFAR-subgraph-3;-337.210544765;7.9521;0.10900000000000001;0.057;0.012882613624652171;0.9570236009481604;0.030093785427187474;0.0;0.166;0.9922456575682382;0.0077543424317617895;0.0;0.0;78.02;869.957;3470.6399;0.2255871141278289;0.8062590322828843
ILOFAQ-subgraph-4;-537.526646224;10.6027;0.096;-0.022;0.0;0.9690895664099589;0.03091043359004115;0.0;0.1;0.0;0.9417135577025162;0.0582864422974838;0.0;178.71;1852.822;3164.9644;0.18609202176213988;0.8139079804501368
YABNAS-subgraph-2;-622.773604928;7.728;0.119;-0.038;0.0;0.9636344691049286;0.03636553089507138;0.0;0.081;0.0;0.9357240222292125;0.06427597777078746;0.0;122.82;1616.61;3447.0297;0.3681787915250884;0.6347953877772813
EROSEJ-subgraph-0;-1717.22304412;8.0439;0.072;0.074;0.0;1.0;0.0;0.0;0.146;0.0;1.0;0.0;0.0;410.12;3402.019;3115.8555;;
GIBBEA-subgraph-0;-901.326003224;10.2753;0.129;-0.07;0.012686155543298402;0.9552123552123553;0.032101489244346394;0.0;0.059;0.0;0.9720800889877642;0.027919911012235815;0.0;271.41;2352.569;3070.3159;;
GIBBEA-subgraph-1;-901.326003007;10.2751;0.129;-0.07;0.01268475623207589;0.9552172953893668;0.032097948378557256;0.0;0.059;0.0;0.9720800889877642;0.027919911012235815;0.0;271.41;2654.13;3070.3109;;
YUTNOS-subgraph-2;-690.164087643;3.014;0.013000000000000012;-0.268;0.2662413609782031;0.7044125465178098;0.02934609250398724;0.0;-0.064;0.0;0.939051441850639;0.06094855814936094;0.0;190.64;2041.7;3137.2742;;
VUDBOM-subgraph-0;-1243.43199415;2.0728;0.102;0.079;0.0;1.0;0.0;0.0;0.181;0.0;0.9548426644871271;0.0451573355128729;0.0;154.62;1131.733;2201.2179;0.3085064395572479;0.6914936084278732
NIWNIR-subgraph-1;-1300.42942219;15.0788;0.10200000000000001;-0.048;0.0;0.9561468082868861;0.04385319171311389;0.0;0.098;0.16419195179685822;0.8104153217129332;0.02539272649020874;0.0;253.34;2492.13;3595.0574;;
ECOSOH-subgraph-0;-1481.70066613;2.7759;0.187;-0.219;0.154932735426009;0.8450672645739911;0.0;0.0;-0.032;0.022626348065130048;0.9085430323535632;0.06883061958130682;0.0;276.57;2994.764;3134.3112;;
ROBHOF-subgraph-1;-2009.91458999;4.8442;0.149;-0.217;0.082619477006312;0.917380522993688;0.0;0.0;-0.068;0.0;0.9410294284740371;0.058970571525962946;0.0;383.43;4281.262;3432.6787;;
KEPLAT-subgraph-0;-1550.51032957;1.5683;0.168;-0.22;0.09441036128152692;0.9055896387184731;0.0;0.0;-0.052;0.0;0.9401136363636364;0.05988636363636364;0.0;339.08;3383.042;3148.6541;;
IHAHEE-subgraph-1;-1550.50761301;1.4513;0.169;-0.22;0.10031847133757962;0.8996815286624205;0.0;0.0;-0.051;0.0;0.9395604395604397;0.06043956043956043;0.0;342.12;3327.081;3146.4554;;
VETPIT-subgraph-0;-895.991471373;6.3158;0.132;0.044;0.039064935064935066;0.9170909090909091;0.043844155844155845;0.0;0.176;0.0;0.9655461304848675;0.03445386951513247;0.0;220.45;2200.079;3109.9471;;
EXOTAM-subgraph-2;-771.674349164;6.3406;0.126;0.007;0.1306479113384484;0.8095694799658993;0.05978260869565216;0.0;0.133;0.9791733418776034;0.02082665812239667;0.0;0.0;222.24;2440.44;3041.9856;0.44155740773535557;0.8267288966175995
HOHFIW-subgraph-4;-511.017325232;1.897;0.193;-0.259;0.14646303955880793;0.8535369604411921;0.0;0.0;-0.066;0.0;0.9766574291195906;0.023342570880409294;0.0;119.25;1421.639;3155.1517;0.16679980348442514;0.8332002922023942
HOHFES-subgraph-4;-511.017325403;1.897;0.193;-0.259;0.14647857445905813;0.8535214255409419;0.0;0.0;-0.066;0.0;0.9766549408378637;0.023345059162136233;0.0;119.25;1338.999;3155.1494;0.16679974839170433;0.8332003582307844
ZUQKIF-subgraph-2;-1235.67486777;0.5581;0.01200000000000001;-0.248;0.13857505187917912;0.8614249481208209;0.0;0.0;-0.049;0.0;1.0;0.0;0.0;331.35;3257.829;3139.0443;;
NOYBUA-subgraph-1;-759.403711233;18.7242;0.049999999999999996;-0.006;0.1901199139079635;0.7801578354002254;0.02972225069181101;0.0;0.077;0.0;0.9103924194046761;0.08960758059532391;0.0;286.71;1756.291;3109.6708;;
WEYTAW-subgraph-0;-1232.88706089;0.5635;0.033;0.009;0.0;0.9747613997879109;0.02523860021208908;0.0;0.183;0.10586469637497112;0.8449549757561764;0.04918032786885245;0.0;447.5;3988.383;3155.5321;;
BUGJUK-subgraph-0;-1720.36841782;4.4307;0.13399999999999998;0.008;0.0;1.0;0.0;0.0;0.142;0.0;1.0;0.0;0.0;460.59;4518.353;3122.0772;;
ZABFEN-subgraph-1;-631.826325972;5.753;0.088;-0.012;0.2542515221499055;0.7053327734621038;0.040415704387990754;0.0;0.076;0.022308546059933407;0.9543840177580466;0.023307436182019976;0.0;215.16;1737.814;3123.1284;0.13844636507182198;0.8807700871818923
JAZFIA-subgraph-2;-1318.16108422;3.7513;0.159;-0.219;0.07018480931524411;0.905031513727166;0.024783676957589998;0.0;-0.06;0.014197183098591548;0.9571830985915493;0.02861971830985915;0.0;253.35;2631.896;3146.7062;;
WIZQEC-subgraph-2;-910.29850145;2.9379;0.17200000000000001;-0.227;0.0;1.0;0.0;0.0;-0.012;0.0;0.9436465299857472;0.056353470014252824;0.0;147.09;1806.856;3620.5155;0.15596113638184778;0.8462300232447303
WIZQEC-subgraph-3;-910.298298813;3.6581;0.17300000000000001;-0.227;0.0;1.0;0.0;0.0;-0.007;0.2635529608006672;0.6196830692243536;0.11676396997497916;0.0;146.38;1788.184;3620.5288;0.1715842972377013;0.8306475182617115
OSIVAQ-subgraph-2;-813.201170106;5.1103;0.152;-0.206;0.08948043617703656;0.8971562967714347;0.01336326705152876;0.0;-0.054;0.0;1.0;0.0;0.0;234.74;1945.148;3540.1111;;
GUSSAP-subgraph-0;-1543.47604925;5.4901;0.098;-0.061;0.0;0.9721154901745527;0.027884509825447358;0.0;0.037;0.0;0.9856869153612081;0.014313084638791839;0.0;400.5;3541.001;3183.3201;;
AQICAF-subgraph-2;-853.645613427;0.0063;0.018000000000000016;0.378;0.019842954159592512;0.9801570458404075;0.0;0.0;0.412;1.3185158843053582;-0.3185158843053581;0.0;0.0;811.69;3881.731;2903.5567;0.2538709224539836;0.9705110525731071
XUVJUU-subgraph-2;-2175.32419407;1.581;0.15100000000000002;0.045;0.0;0.943089430894309;0.056910569105691054;0.0;0.196;0.8983180428134557;0.10168195718654434;0.0;0.0;438.11;5469.818;3100.9592;;
BOPYEL-subgraph-0;-1366.71153672;5.9319;0.128;0.053;0.023708996427411498;0.9600519649236765;0.016239038648911984;0.0;0.19;0.0;0.9572156949678564;0.042784305032143644;0.0;275.44;2513.781;3454.9899;;
YESFOR-subgraph-1;-828.195209792;1.9839;0.126;0.005;0.3244895730974997;0.662626924336718;0.01288350256578229;0.0;0.132;0.5895075931891394;0.4104924068108606;0.0;0.0;253.08;2626.43;3105.6271;;
QALJOE-subgraph-1;-1421.95385443;0.0078;0.156;-0.087;0.0;0.9743344999469721;0.025665500053027895;0.0;0.069;0.0;1.0;0.0;0.0;395.73;4164.479;3161.4534;;
BALDEB-subgraph-0;-781.178448796;5.9382;0.167;-0.219;0.0;0.9887339055793992;0.01126609442060086;0.0;-0.052;0.0;0.9753711201079622;0.024628879892037787;0.0;219.54;2085.544;3624.6758;;
UXAHAE-subgraph-0;-1353.58430761;5.6814;0.067;0.093;0.0;0.9720914961146985;0.027908503885301528;0.0;0.16;0.0;0.9730221969265793;0.0269778030734206;0.0;447.03;3290.484;3187.4495;;
FUQXAS-subgraph-3;-1373.97573993;2.3168;0.186;-0.242;0.02906846240179574;0.9709315375982043;0.0;0.0;-0.056;0.014949803579223047;0.9109559144478394;0.07409428197293759;0.0;179.12;2697.611;3163.8323;0.751704632591586;0.8536577475116423
LEFMUE-subgraph-3;-562.047973734;4.8553;0.21600000000000003;-0.265;0.0;0.972518925645546;0.027481074354454012;0.0;-0.049;0.0;0.9719438877755512;0.028056112224448898;0.0;80.52;1230.544;3567.271;0.367974644277054;0.6320257272655638
YAPHEF-subgraph-1;-957.566955352;4.2019;0.15200000000000002;-0.068;0.026804558885605744;0.9228577458843394;0.05033769523005488;0.0;0.084;0.0;0.9610234077299945;0.03897659227000544;0.0;248.93;2678.158;3134.1797;;
UCAWAX-subgraph-1;-553.294685926;8.7399;0.15900000000000003;0.119;0.08652228763666944;0.884251471825063;0.02922624053826744;0.0;0.339;0.9912728820774798;0.006811409110259656;0.001915708812260536;0.0;114.68;1549.162;2980.5447;0.2496996277819129;0.816762025318278
RECLIV-subgraph-0;-553.29978064;6.1644;0.16899999999999998;0.118;0.1453987080376999;0.8231494228529069;0.03145186910939321;0.0;0.342;1.0475495307612095;-0.04754953076120961;0.0;0.0;116.28;1342.614;2992.9027;0.29268805079231347;0.8915315668160203
XIYFOC-subgraph-0;-613.387400166;11.7227;0.124;-0.0;0.3031789839517531;0.6632934682612697;0.033527547786977405;0.0;0.124;0.03832676303109943;0.9197328077091546;0.04194042925974594;0.0;172.29;1755.523;3501.0359;0.1273059747597342;0.9029766633383765
AKAGUP-subgraph-3;-523.063393176;1.7304;0.214;-0.21;0.01699561403508772;0.9712719298245615;0.011732456140350876;0.0;0.004;0.0021586616297895288;0.956287101996762;0.04155423637344847;0.0;143.75;1855.615;3575.9345;0.2861688004302961;0.8140123636376573
YANSOY-subgraph-4;-1081.00025236;3.8681;0.16399999999999998;-0.247;0.0;1.0;0.0;0.0;-0.083;0.0;0.9654101995565411;0.034589800443458975;0.0;307.89;2359.132;3153.4564;;
GIQPAB-subgraph-0;-1002.59618132;7.5891;0.11100000000000002;0.059;0.0;0.9834089149430373;0.016591085056962725;0.0;0.17;-0.01645441226191818;0.9819677673841992;0.03448664487771892;0.0;298.89;2731.83;3108.1058;;
DITLOK-subgraph-0;-903.20516304;2.0302;0.23500000000000001;-0.232;0.11401638424419257;0.8747615306924026;0.011222085063404781;0.0;0.003;0.12359917310412362;0.809052333804809;0.06734849309106736;0.0;157.56;1674.856;3125.2716;0.5484978904325322;0.7091429236367339
ABUVUP-subgraph-1;-1047.75931292;11.4913;0.093;-0.075;0.0;0.9579424134584277;0.0420575865415723;0.0;0.018;0.0;0.9851892484914976;0.014810751508502468;0.0;361.05;2573.225;3153.1704;;
WOVTEI-subgraph-0;-3559.34870889;8.4101;0.131;-0.054;0.0;0.9687895402783636;0.031210459721636438;0.0;0.077;0.030645161290322576;0.9337634408602151;0.035591397849462365;0.0;210.21;1989.487;3436.5778;;
BARGAE-subgraph-1;-1830.79963855;4.0163;0.126;-0.049;0.3406994207251663;0.6215404419652434;0.03776013730959022;0.0;0.077;0.0;1.0;0.0;0.0;322.45;3663.095;3120.7451;;
YOJJAJ-subgraph-1;-677.161278242;11.8746;0.121;-0.017;0.0;0.9609837086230155;0.03901629137698454;0.0;0.165;0.33120567375886517;0.6497467071935157;0.019047619047619046;0.0;160.89;1722.191;3139.3615;0.2470953615722484;0.8159228543340655
XOTKUN-subgraph-3;-677.161277766;11.8752;0.121;-0.017;0.0;0.9609837086230155;0.03901629137698454;0.0;0.165;0.3314760409279708;0.6494782696788572;0.019045689393171916;0.0;160.89;1816.564;3139.364;0.24708152082144316;0.8159347026697995
YOSYEM-subgraph-1;-1395.82326441;4.756;0.193;-0.228;0.09752642475754604;0.8881987577639752;0.014274817478478807;0.0;-0.035;-0.01195347835451217;0.9276329959078182;0.08432048244669395;0.0;215.27;2383.104;3136.5716;;
SULVAW-subgraph-2;-1395.82326442;4.7565;0.193;-0.228;0.09753705318221448;0.8881865736704446;0.01427637314734089;0.0;-0.035;-0.011954765751211632;0.9276252019386106;0.08432956381260097;0.0;215.27;2564.109;3136.5704;;
KIGZAF-subgraph-0;-990.244478319;4.7005;0.12200000000000001;-0.196;0.0;0.98531211750306;0.014687882496940023;0.0;-0.074;0.0;0.9679746420373811;0.032025357962618864;0.0;265.49;3045.815;3143.268;;
PEGDAG-subgraph-0;-1142.75084494;2.7759;0.165;-0.225;0.23395578450311227;0.7105602060528011;0.05548400944408672;0.0;-0.06;0.0;0.957019744736555;0.04298025526344496;0.0;256.35;2875.055;3139.1526;;
WEHPEI-subgraph-0;-1200.33085154;16.1709;0.092;0.086;0.0;0.9884456071506431;0.011554392849356877;0.0;0.178;0.0;0.9239177489177489;0.07608225108225108;0.0;293.28;2112.978;3119.9656;;
POZZOT-subgraph-4;-1073.57962936;5.0165;0.11599999999999999;-0.204;0.0;1.0;0.0;0.0;-0.088;0.0;0.9831100101339939;0.01688998986600608;0.0;383.07;2974.916;3134.222;;
SOKHUW-subgraph-1;-513.261077487;4.5541;0.08200000000000002;0.178;0.034060670569451834;0.9229377328366152;0.043001596593932934;0.0;0.26;0.0;1.0;0.0;0.0;190.44;1894.14;2963.0759;0.2577154130912074;0.7665228765202279
HAZYOY-subgraph-1;-989.045039926;2.0834;0.176;-0.221;0.0;0.9603895393369077;0.039610460663092234;0.0;-0.036;0.0;0.9403406009328561;0.05965939906714394;0.0;232.85;2670.626;3639.6442;;
EBILOQ-subgraph-0;-7302.37470166;4.2774;0.11299999999999999;0.095;0.0;0.9676310830284891;0.032368916971510925;0.0;0.208;0.0;0.9588228712095782;0.041177128790421846;0.0;458.89;3693.847;3135.8997;;
TEQPAG-subgraph-0;-1024.79448187;10.4747;0.1;0.211;0.01826956221992417;0.9203722854188211;0.06135815236125475;0.0;0.311;0.8324771988678058;0.16752280113219414;0.0;0.0;314.7;3516.695;3105.2106;;
IFOPAX-subgraph-2;-1310.22406136;2.2447;0.175;-0.218;0.0;1.0;0.0;0.0;-0.043;0.0;0.9883868000459929;0.01161319995400713;0.0;377.62;4164.061;3220.8093;;
LOPTUF-subgraph-1;-323.614025781;1.7389;0.16999999999999998;0.015;0.27243622844159865;0.667458432304038;0.06010533925436332;0.0;0.185;0.9843668577384054;0.015633142261594582;0.0;0.0;87.88;1010.199;3346.5067;0.21872852088715605;0.8409479730692175
