name;exact_cone_angle;buried_volume;solid_angle;solid_cone_angle;G_parameter;sasa_area_stable;sasa_volume_stable;sasa_area_free;sasa_volume_free
ligand8595-0;143.95604723662774;0.24440924338427134;3.2570960600802024;122.41786353261939;25.919146904345055;457.75276274862415;708.3227467612306;457.46294780748394;708.5277759830299
ligand8596-0;193.9663492075539;0.488509830413716;6.088179555962012;176.44295035906512;48.44819353811873;644.3740962537655;1084.4870497208146;638.7942930105811;1073.3369521298862
ligand8597-0;302.84491811206084;0.7180220368989937;9.572282311049339;243.13141599578086;76.1738023237307;717.2641717851216;1213.3085316564132;606.1925113367819;1104.4146794169685
ligand8598-0;226.5821352876481;0.4223583674990682;5.576164455329201;167.07811777407497;44.37370682794843;476.4624828134418;752.8914575157404;474.85247389594673;752.3338741372654
ligand8599-0;153.88382800787087;0.22197633246366008;3.832113018798691;134.07852265604146;30.494986471430845;776.8835994427177;1434.1142794197115;779.0437046241273;1434.3072375508782
ligand8600-0;198.20380366323374;0.3259527581065971;4.284126349826094;142.89661430586872;34.09199427025307;640.2563270639625;1077.4579025172388;637.5164658129542;1074.3246955608843
ligand8601-0;174.3870274668352;0.27037714312336936;4.353128384872313;144.2214966116365;34.64109501830336;661.041221392643;1135.6764897505545;665.4411629999861;1139.3722821674783
ligand8602-0;298.90788368894005;0.7423360044726053;9.988294580313498;252.26952258055488;79.48432277574408;643.5520355582527;1170.992118975509;659.4719090688416;1180.4571672551726
ligand8603-0;275.3733244008594;0.6708791464778233;9.159270130265451;234.48314108172204;72.88715581728474;838.5247731823137;1490.6589481914195;841.6146776134354;1500.1337910164157
ligand8604-0;163.6891403028059;0.29265281401416327;4.224124580220686;141.74035602973464;33.61451535890498;286.3290737305189;404.2174047688086;283.6693824108902;401.0898955201838
ligand8605-0;192.1626093999357;0.29420191949310476;4.610135964682141;149.11465566953584;36.68629635524431;623.1841964304363;1031.8328166511776;621.8941644886127;1030.7665542078212
ligand8606-0;233.6862540854552;0.4508129891912039;5.699168083020287;169.33340616833348;45.352538596212;534.7533604591372;847.6329286768239;526.1429178983392;837.9276738251565
ligand8607-0;275.2974098810149;0.6989959932910921;9.485279745121499;241.2782626076353;75.48145790227598;560.9535830714425;934.5744691320691;636.4620987356482;1007.0448490094564
ligand8608-0;203.45553635997058;0.4857144521058517;6.372187932094275;181.62326752335278;50.708260385166334;319.15092058264133;472.6931165779327;318.80095301678455;472.12045305842594
ligand8609-0;234.23929102558282;0.36815714685054046;5.45716094561181;164.89138603219038;43.42670698710807;481.4311459431612;736.1836963788518;474.5911209618009;725.7828549070929
ligand8610-0;137.93240855006002;0.22123089824822958;3.182093848073443;120.85110625888022;25.322298265159954;220.39020942977464;283.7831797634858;220.70019287589264;284.56133064523885
ligand8611-0;213.61623451752246;0.4289333302273574;5.691167847072899;169.18685617366725;45.28887474136559;429.3425226206653;652.7239855318666;422.76222655809624;645.2837422650498
ligand8612-0;122.40039653632432;0.190027487886694;2.8770848525792885;114.34689099670308;22.895113799140535;313.8427592961017;447.9738935358853;;
ligand8613-0;215.3566142485091;0.34595718412225124;4.881143957399898;154.21273199541292;38.84290943816648;559.7913705616472;890.2038480628628;556.1815795496709;887.2505870758793
ligand8614-0;214.98060086578914;0.49478778419679464;6.761199405036;188.72636349969355;53.803915327073064;531.1544649880212;863.0533335967023;528.4647526778361;856.2134001806652
ligand8615-0;257.40943937099166;0.4269066809541558;6.483191205864278;183.64828648472448;51.59159637116028;489.44941891482915;755.7178826189066;497.88880132713626;765.3844147850297
ligand8616-0;191.30003871905984;0.3243104733507268;4.344128119431502;144.04897019670992;34.56947318160115;415.9803202470762;646.4796004439407;409.7605869796943;641.1057426758533
ligand8617-0;222.78967407390894;0.49612723630264627;6.361187607666616;181.4226279180264;50.62072258475251;498.13341538197227;773.8695953070124;497.4331106115739;780.6518164263266
ligand8618-0;199.5149314254467;0.34911945583302273;4.545134047609617;147.882907917917;36.16902753461723;566.3464357882705;977.744507645734;555.4966676263348;967.9317404640595
ligand8619-0;298.3253423669248;0.655329854640328;8.87526175413319;228.72921146686977;70.62708897023715;673.1029789337564;1231.1309194673136;644.5427211880522;1187.6035577316757
ligand8620-0;213.42717764550406;0.3796065505031681;5.467161240546044;165.07534685900617;43.50628680566608;660.5137927987485;1100.513525778521;658.8539232979313;1096.3735472646097
ligand8621-0;241.58999712733103;0.4627282892284756;6.1491813550608425;177.55587566056133;48.93363043132261;482.34164170538673;760.0683489844472;473.6116931044559;756.9949493632952
ligand8622-0;189.5410842309269;0.40209769847185983;5.240154545538919;160.88893027118266;41.69982492439917;622.9328475393702;1069.441651368033;620.302761630569;1066.6388620923883
ligand8623-0;162.9797002054357;0.26169399925456577;3.5561048786138163;128.5530377221779;28.298583479229666;285.0069862504355;405.00701740505224;281.7670800523997;400.56858077023736
ligand8624-0;276.7913602753475;0.49355898248229596;6.4851912648511245;183.68478186679016;51.60751233487188;799.855552791773;1350.5761837636633;783.2357212663925;1339.4187699996598
ligand8625-0;301.10058277928533;0.650041930674618;8.447249130947949;220.2929664413154;67.22107273595415;506.24235226731287;839.4944472157476;522.4224142099677;842.9867781062933
ligand8626-0;221.74387873476462;0.47881918561311965;6.532192651042028;184.54253899891563;51.981537482094545;714.7429197538894;1351.7355339333292;711.3229286035971;1345.3137796208634
ligand8627-0;181.5064279910268;0.28136065039135294;4.117121424424376;139.6681771639033;32.76301130033423;393.6668210975592;616.7512182508761;394.5167407409056;617.9153858587165
ligand8628-0;216.43546930627699;0.36823867871785315;4.975146729781703;155.9684718792145;39.59095973261181;469.34044531987286;728.6936014008612;469.1604046868841;728.6157561073738
ligand8629-0;193.83378215804842;0.29286829109206114;5.018147997998912;156.76969881661452;39.93315295241127;267.2509343038771;367.5279128035323;266.9808325712478;368.1215383203711
ligand8630-0;256.0432988508226;0.5946352031308237;7.594223973057739;204.08747172287832;60.43291421295559;469.6023315311582;744.8795412718104;467.10250280055027;737.4581022700587
ligand8631-0;170.18592480659007;0.2710701639955274;3.8571137561342774;134.5732633436439;30.69393601782588;356.09769384837205;524.1726518556568;355.42779103940023;523.5865612914403
ligand8632-0;222.46030888496458;0.5009725587029444;6.327186604890218;180.80249400130708;50.35015120165526;417.5630032870966;648.5442881840784;430.25276952413185;663.0812858454227
ligand8633-0;204.54184158333425;0.5403000372717107;6.790200260345279;189.25690860633645;54.03469680089129;318.03361869002805;488.35609045438565;318.4636207473417;488.3652050031883
ligand8634-0;194.21502231000622;0.3687628121505777;4.718139149971875;151.1532722364887;37.54575839567086;366.48273968850935;535.1952878509238;366.9027178512854;535.4716265564635
ligand8635-0;121.24328084618281;0.20550689526649274;2.752081165901356;111.61256585548266;21.900366067165365;301.27869785203677;430.65901829572687;293.47856456772035;421.22562178299034
ligand8636-0;283.854955141016;0.6316331997763698;8.266243792638305;216.7957156810923;65.78067802005413;723.4954085537705;1230.3200307118868;732.4144003093429;1221.4932753912371
ligand8637-0;159.30165646898746;0.37009644055162133;4.562134548997816;148.2054192925331;36.304313226165846;274.5513357876417;371.613341881987;274.8013067158428;372.0389884578028
ligand8638-0;209.8011945990105;0.33298779351472235;4.395129623596098;145.02552006993977;34.97533025624702;532.6329195897591;874.6288288372481;533.0331195804811;877.0300003868375
ligand8639-0;199.35352085486014;0.32951104174431606;5.0421487058410746;157.2163924282759;40.1241445169505;635.2533306365239;1102.693345975711;631.5333927994177;1100.1683440009942
ligand8640-0;226.87983292435254;0.4621459187476705;6.463190615995809;183.2833524109461;51.432436734044245;633.762495364125;1115.4544919880668;634.2223561461543;1117.6222102677448
ligand8641-0;289.37376216360184;0.6283602776742453;9.373276441858073;238.9183498235078;74.59016393442624;579.2215048569783;922.3619899519751;;
ligand8642-0;185.40197024150316;0.395907100260902;5.473161417506585;165.18570475946888;43.55403469680089;507.2915612173027;817.6344861625698;504.32156727738226;813.0702126999192
ligand8643-0;221.43225257849372;0.4090453783078643;5.476161505986855;165.2408785222789;43.57790864236829;565.9437067365034;915.6513105891471;567.1736770021511;917.5487871073369
ligand8644-0;205.0057787707917;0.3359112933283638;4.95414611041981;155.57674375218863;39.42384211363998;580.9312979541019;948.7468083466463;579.0214285083714;945.4695163008433
ligand8645-0;275.06817359041224;0.48290742638837125;6.739198756180683;188.32400660252392;53.628839726245424;651.1561833812389;1059.6114191305298;634.5264288091331;1047.4931742811075
ligand8646-0;109.76912997163483;0.14407845695117405;1.7010501683133021;86.3496300085169;13.53652713671813;207.86072822080394;263.5803673848992;207.6307412227788;263.0824288505203
ligand8647-0;329.8769682642499;0.8781855665300037;11.299333246191651;285.944652187178;89.91723698869966;552.2629256529517;975.014829337649;560.1327330382644;980.2840843171444
ligand8648-0;196.8303675864823;0.33958605106224377;4.341128030951231;143.9914426800509;34.545599236033745;396.38148561043414;585.381487459337;391.09153359441007;580.5466416707062
ligand8649-0;177.07941958694113;0.2853964778233321;4.4341307738396125;145.77052422612596;35.28569154862327;561.8711490461876;928.1241402940211;561.1911460096328;928.1427682718145
ligand8650-0;231.29963111996986;0.5488026462914648;7.188211998727816;196.56332215828255;57.20197357950024;562.6737724899641;960.595183222753;581.6040431769843;982.5411703791393
ligand8651-0;266.96486885742223;0.4714463753261275;6.456190409541844;183.1556335435405;51.37673086105364;423.2512497515058;644.0824080483043;;
ligand8652-0;218.89010785328097;0.47768938688035784;6.0151774029421;175.11063853784134;47.86726086264523;509.9927970562582;820.6103061081119;500.56293750890353;808.8404039307356
ligand8653-0;253.38286194557116;0.5065749627282893;6.548193122936803;184.83459712277474;52.10886519178737;593.0904897844466;967.7704407111577;595.3604282355365;971.2510839410518
ligand8654-0;289.1858766287164;0.5904246645546031;8.042237186111448;212.51584985534248;63.9980900843546;482.98037069352006;767.7722874906163;476.9204125866248;760.9881908266586
ligand8655-0;193.70337443482893;0.44589195862840103;5.967175987257773;174.23424858031157;47.48527773356676;580.6117824832087;1097.8581595547407;579.8817800834464;1099.788917420786
ligand8656-0;121.1839709383097;0.16884667349981364;2.0170594882351147;94.47280261777216;16.051249403151363;428.86216228534136;659.4464953750662;429.11209588024724;659.4511554237617
ligand8657-0;138.93856795259418;0.23948238911666045;3.56010499658751;128.63400237800712;28.330415406652868;306.38281217173204;436.5329261767596;306.0429162961359;436.5463512936398
ligand8658-0;248.76411126908357;0.40057771151695865;5.748169528198036;170.23065230594267;45.742479707146266;494.33699658061954;760.4528477778729;501.7965294299383;768.6788985347044
ligand8659-0;206.16486350997448;0.5118162970555349;6.525192444588064;184.41477296474977;51.92583160910394;377.3510762778957;598.9759529107131;376.02096512105567;596.991378232078
ligand8660-0;253.20168590301006;0.583867172940738;7.910233292979552;210.01585980752827;62.94763647938882;852.5869265704057;1528.8131332645526;812.7964787650802;1482.964561151421
ligand8661-0;159.45701168418532;0.28243803578084237;3.927115820673919;135.95383357398157;31.250994747731976;255.80944206660013;335.8301499493958;253.0094341262833;331.3755437103519
ligand8662-0;194.62173980552424;0.3976891539321655;5.195153218334864;160.0561400741272;41.34171574088811;391.36467944654083;586.6216875194455;392.07459607009463;586.4077190296592
ligand8663-0;184.47690865669315;0.392459467014536;5.1961532478282875;160.07465792058318;41.349673722743916;593.4318789094283;1024.633328250667;616.692423488643;1046.5961768764992
ligand8664-0;200.8932383639156;0.33834560193812896;4.200123872378524;141.27672461244572;33.42352379436575;432.20191074983785;648.8171140756463;430.5821120949867;646.8814944633499
ligand8665-0;189.58629380343237;0.3489738632128215;4.943145785992153;155.37143741222906;39.336304313226165;552.9428781332979;901.0370847596153;569.6431392363463;908.7902606881181
ligand8666-0;221.6033726771742;0.5221999627282893;6.772199729463657;188.92758206612072;53.89145312748687;578.4548454043352;964.0649685567823;568.4947655793401;950.6770169460696
ligand8667-0;193.37231496105417;0.4295040532985464;5.7141685254216386;169.60814044885865;45.47190832404902;379.882106353449;570.3267712491826;385.2624970378196;571.480572083995
ligand8668-0;267.7608864587231;0.536654398061871;7.0852089609052;194.66717284498955;56.3823014483527;524.4007534946661;851.4081023848686;529.7804506072841;855.848642223866
ligand8669-0;199.69570628344997;0.32513161572866195;4.694138442129711;150.70107596827904;37.35476683113162;453.19260767944854;734.4756481743575;452.46246360021587;733.7565306744789
ligand8670-0;177.83665025639533;0.2631091595229221;3.7331100989497683;132.11030599362684;29.70714626770651;344.0114833538215;497.76490031621245;338.5516260605193;487.9838743262436
ligand8671-0;178.07255605113968;0.31305907566157287;4.544134018116193;147.86392854841924;36.16106955276142;228.22020590344835;293.0030618173474;;
ligand8672-0;173.5272192306031;0.2804230339172568;3.918115555233108;135.77671304207198;31.179372911029763;214.78857911218876;269.9158796106611;214.2284626041324;269.0151524665556
ligand8673-0;217.7379279539925;0.42217200894521056;6.139181060126608;177.37344748288305;48.8540506127646;492.61262085594467;761.7623797950085;493.2829291583456;766.0635176906327
ligand8674-0;191.7698938016921;0.30754402720834884;4.699138589596829;150.79532174846346;37.394556740410636;367.990214393407;549.1035034466479;375.0194973380325;558.0559829216268
ligand8675-0;308.654529490893;0.6496633898620947;9.632284080654747;244.42022592996102;76.65128123507878;810.2846921910442;1497.1600726198567;838.5749042879113;1502.8300696614826
ligand8676-0;198.72830198104973;0.40082230711889677;5.795170914388939;171.0907116612915;46.116504854368934;301.74657262904157;433.16291536203516;;
ligand8677-0;166.54907674490514;0.2663937290346627;3.6271069726468816;129.98612502760153;28.863600190991562;306.08020853064306;427.702801428285;302.160013818741;420.55310971818415
ligand8678-0;126.09843993407742;0.2014244781960492;2.585076240499639;107.88847539851781;20.571383097246535;387.33995254702006;624.0521588894061;387.949949541947;624.9377474705024
ligand8679-0;213.94236396449432;0.36902487886693996;5.228154191617838;160.66695435326386;41.60432914212955;468.9535370262799;732.3396824651203;461.1636832114447;722.8098876440799
ligand8680-0;149.98185239380757;0.3027918840849795;3.5191037873571487;127.80279869625454;28.004138150565016;258.9154704615596;356.8860075449221;263.58516230982957;363.75880025413085
ligand8681-0;179.7411906636301;0.32828806373462543;4.238124993128615;142.01050697133996;33.7259271048862;493.69354088243483;806.1431226567603;493.35351890822903;806.5069667151785
ligand8682-0;281.1841023013953;0.5149494502422661;7.346216658688722;199.48107023907048;58.45933471271686;425.3908158636465;639.7893834696105;397.14130883392124;610.1307635381887
ligand8683-0;235.701347814153;0.4069022549385017;5.049148912295039;157.34661169073152;40.179850389941116;436.83095972386684;651.6724167336627;434.79102838908005;649.5951350523561
ligand8684-0;153.26955853044873;0.23209210771524413;3.1000914296127196;119.12407556870585;24.669743752984242;464.7531884994205;715.1423943673894;463.48323238053723;712.7618126289597
ligand8685-0;239.25236279084942;0.4225505497577339;6.79320034882555;189.3118037393421;54.058570746458706;533.9023540469448;856.3789783235401;533.122289917162;859.3329513481922
ligand8686-0;179.3784937732821;0.3329412038762579;4.46813177661601;146.41879915542094;35.55626293172052;523.6364267116353;849.3259322175297;526.966201371301;854.9196099496885
ligand8687-0;131.1486874534241;0.21001444278792397;2.8160830534804573;113.0179354395935;22.409676905936653;267.4099890552945;359.62356884916386;267.47997810594904;359.59992383826176
ligand8688-0;201.07117420747525;0.3206881289601193;4.330127706523572;143.78042799050982;34.458061435619925;469.88297501647463;721.379794754901;468.7929976988707;720.2119758063185
ligand8689-0;133.8774613166357;0.21127818673127097;2.8250833189212687;113.21464711878377;22.481298742638867;366.92971888059424;545.8023103704635;367.2197169904113;546.4540416785571
ligand8690-0;109.94666506226137;0.1783684308609765;2.175064148196021;98.33834723833958;17.308610536367976;223.24971950892905;287.77449085491344;223.69971634361062;288.4995129724313
ligand8691-0;204.54192185405006;0.3811964219157659;5.014147880025218;156.69521526306673;39.901321024988064;477.2896000772586;769.8389483726111;505.1401520487504;801.6125865885218
ligand8692-0;185.4036374706327;0.309168840849795;4.485132278004208;146.74252069622807;35.691548623269135;325.1199341013424;474.24642721038583;318.419959380614;467.131073989222
ligand8693-0;205.10582793855826;0.5018985277674245;6.558193417871037;185.0171492879706;52.188445010345376;397.8222940125624;618.1869654550734;402.5220671098946;624.4771445303278
ligand8694-0;271.22458575553054;0.6201022642564293;8.321245414776595;217.85449983014198;66.2183670221232;801.6458509479789;1448.3536049548597;790.4460547414945;1439.1430725529763
ligand8695-0;149.4109267103969;0.19948518449496833;3.3160978001921864;123.64213977894966;26.38866783383734;439.7615898850403;665.3571145790098;440.32154132630757;666.1868325881471
ligand8696-0;280.47151414212595;0.7071841222512113;9.362276117430413;238.68806759292184;74.50262613401242;706.9326918005424;1266.1516137052618;692.332784546341;1243.532031477812
ligand8697-0;215.38050844286857;0.48084583488632127;6.354187401212652;181.29495047886465;50.5650167117619;666.7325006769377;1204.181733059699;671.8021739030123;1206.9290019561763
ligand8698-0;224.02786887110474;0.4020918747670518;6.280185218699316;179.94528494506744;49.9761260544326;363.3725359178078;555.6455845537286;364.88235823253825;556.9311756959365
ligand8699-0;137.39731209820675;0.22681583115915022;2.933086504211002;115.55821698304358;23.340760783065413;330.8510399299616;484.5671314894102;325.6109034305276;476.29489209612814
ligand8700-0;169.54152346245766;0.3124767051807678;4.312127175641951;143.4348565145185;34.314817762215505;357.4205991164127;533.1121374000472;357.51054632415503;532.8527939575598
ligand8701-0;201.15185074991797;0.42274273201639956;5.452160798144693;164.7993909600178;43.38691707782906;558.4143412388347;924.6309234330608;564.6248394780879;924.5982648032674
ligand8702-0;276.4840323919031;0.5499266213194186;6.975205716628619;192.64659550478177;55.50692344421455;797.686638369396;1322.7842214565105;756.9965045732691;1283.9257691333628
ligand8703-0;308.95746372363544;0.6057875978382408;9.053267003962565;232.31908768714757;72.04360974056979;776.4754509324213;1371.2542801731322;;
ligand8704-0;218.7219653398317;0.5053869269474469;7.208212588596285;196.93202004513458;57.36113321661627;343.958126090374;511.44324495545413;375.7988358854334;543.8192753154387
ligand8705-0;309.5706008694555;0.8154351472232575;10.652314163946674;268.11317110179795;84.76842272799618;584.7517566450506;1075.6672799813787;577.9613660086155;1045.5003206605559
ligand8706-0;273.3152658205971;0.5672579668281774;7.428219077149445;201.00026327154697;59.11188922489257;586.622712860311;958.0909382513316;561.1431455584382;926.5114107889963
ligand8707-0;277.6922542759691;0.6042151975400671;7.717227600748825;206.38635266087786;61.41174598121917;654.7534497629852;1097.1308521877215;653.8933452829876;1097.0536324703269
ligand8708-0;214.28467455276632;0.4917943999254566;7.249213797826647;197.6884074549253;57.68741047270412;492.79248223054475;819.2720002325336;492.03247206693044;825.1858931719624
ligand8709-0;212.05305977914813;0.4907519567648155;6.191182593784628;178.32201174642304;49.26786566926627;699.0149032742016;1208.7961006131918;688.3747841910804;1192.9709696073678
ligand8710-0;215.64815442679253;0.33203852963101005;5.263155223887659;161.31418262579885;41.8828585070826;402.458327430243;623.7630118112339;403.8282475710045;625.891765983864
ligand8711-0;230.82053290234998;0.27017913715989567;5.185152923400629;159.87093258380253;41.262135922330096;577.5722985839828;933.1513789441962;577.6621383974885;935.2741742956877
ligand8712-0;194.02881045111036;0.4875838613492359;6.334186811344182;180.93016611316204;50.405857074645866;342.34152392708165;506.0871549334941;341.6214712815703;504.4334311449434
ligand8713-0;163.92243985649907;0.25712821468505404;3.099091400119296;119.1029206145088;24.66178577112844;439.2117833492267;668.9094961995379;438.56174749241717;668.2732453192759
ligand8714-0;195.94312310341914;0.41942322027581064;5.4141596773946015;164.09990182654417;43.084513767308614;432.56214046345667;660.6491915875015;440.1221459930272;664.965609467615
ligand8715-0;196.96695144561724;0.370521571002609;4.547134106596464;147.92086394312366;36.18494349832883;283.13554396089717;398.2185837131697;288.67546462446;404.7892422318472
ligand8716-0;176.08729062540678;0.3209094297428252;4.084120451141403;139.02634326016513;32.500397899092796;497.9517074752067;793.2414379962825;497.4815718716352;792.9947275020214
ligand8717-0;293.80866152238656;0.748846906448006;9.52028077739132;242.0216143536032;75.75998726722904;477.41126335312424;791.8103772064258;453.82092968319324;770.381150847491
ligand8718-0;284.4478923185457;0.49949333768169957;7.479220581314041;201.94699598530295;59.51774629953843;537.2515755597165;837.4312944459803;548.9312247984251;848.5610523038782
ligand8719-0;196.68815350688047;0.37044586284010433;4.610135964682141;149.11465566953584;36.68629635524431;528.7134917719699;849.8016302604038;521.6736168171926;842.8086895744632
ligand8720-0;303.08120658344285;0.6489878401043608;9.672285260391686;245.28451986359164;76.96960050931084;516.7434572352354;827.8985570701386;567.1628658103054;877.9651745782719
ligand8721-0;157.8331139247418;0.2624161386507641;3.599106146831025;129.421976946916;28.640776699029125;703.2603110201169;1233.842108660274;;
ligand8722-0;198.78505507332676;0.31935450055907566;3.9441163220621185;136.28809313735994;31.3862804392806;447.50378343280056;693.7831510419535;449.7735853585981;696.2312948577476
ligand8723-0;208.73006982005674;0.3968796589638464;5.521162833190911;166.06807962810453;43.93601782587936;284.96880624223866;394.0482488805839;278.8987123189713;389.23854882902043
ligand8724-0;145.31563097865455;0.25601588706671635;3.6741083588377843;130.9301934474827;29.237625338214226;248.03100030218556;323.50973094236554;247.2809860217536;322.43937023932864
ligand8725-0;251.65447827990837;0.6162877376071562;8.123239575078749;214.0577645876494;64.64268661467452;582.9544194933909;994.614976991692;580.394393343864;991.142567793322
ligand8726-0;292.5387930748117;0.8015922008945211;10.147299269767828;255.902799748219;80.74964189081649;467.31132479281933;797.5074227907703;458.33124124597646;780.1246612682103
ligand8727-0;240.69770567273918;0.5314771244875139;7.000206453964206;193.1054482230356;55.705872990609585;502.70065413677537;799.654113171181;527.2407392297207;830.0604890558958
ligand8728-0;145.06558920463573;0.2822458535221767;3.8141124879170687;133.72174880545091;30.351742798026425;372.2599954596975;573.2235187560947;374.10978041629954;573.5548671280878
ligand8729-0;135.2479634332105;0.1951756429370108;3.8281129008249972;133.9992803814668;30.463154544007644;489.572029460954;834.428813386506;488.3620357244679;831.8999584188148
ligand8730-0;264.6770463954276;0.5462110976518822;6.836201617042759;190.09887561810623;54.40076396625816;584.7637503115974;943.7072784579555;556.213473594173;916.104592523806
ligand8731-0;174.03508516315165;0.29332836377189714;4.3981297120763685;145.08288184886493;34.99920420181442;373.59290201108854;542.6585811449506;372.2528659299778;540.8175070084322
ligand8732-0;261.72166366631694;0.6407531215057771;8.189241521644696;215.3188412630491;65.16791341715741;770.3460743655012;1357.0381999623285;774.6461160270369;1364.9268879093256
ligand8733-0;136.7415264827582;0.173022269847186;2.522074382413961;106.46069512865652;20.07003024033105;493.40229407376944;789.5440403396148;492.7623169319982;788.4644166062483
ligand8734-0;135.75140432396552;0.1887404491241148;2.9150859733293797;115.16975068842883;23.19751710966099;358.95115555209117;532.3447213484509;361.4711187307992;536.0822133288285
ligand8735-0;204.4705327378095;0.31134108274319794;4.112121276957259;139.5710149908205;32.723221391055226;468.3620116260008;725.7732597176375;465.76205460209144;723.4070079625373
ligand8736-0;229.41152412763117;0.4488212821468505;6.265184776297964;179.67170923380357;49.85675632659557;486.9120740247498;770.0922385041029;489.2220679506332;772.322297704268
ligand8737-0;205.6958243164925;0.3693451826313828;5.272155489328471;161.48051473717948;41.95448034378482;482.60416515837824;751.2937086592808;471.13428572185296;739.0875251961722
ligand8738-0;264.8223851881237;0.5278140141632501;7.229213207958177;197.31934302691067;57.52825083558809;562.0335968039473;889.0239893137343;563.893476195842;886.8070025059135
ligand8739-0;172.9007758427205;0.3147363026462915;4.01411838660176;137.66038589653706;31.943339169186697;417.97102774906455;641.3636622384524;413.51107241551733;636.9141101553477
ligand8740-0;217.03783374142384;0.5095974655236676;6.63119557089095;186.3501957927409;52.76937768581888;379.0400150827447;566.6691267149912;379.2601201200013;565.6246245210499
ligand8741-0;273.2316966950972;0.48698984345881474;6.7111979303648255;187.8120639922063;53.40601623428298;351.0997534322556;512.4172942284708;343.6097266393643;502.2502617456302
ligand8742-0;266.1034585103774;0.6201896198285501;8.305244942881817;217.54614823035953;66.09103931243035;574.2320534786476;1022.4610533401312;577.121919769697;1019.0691963307868
ligand8743-0;211.37758692298914;0.35899063548266863;5.409159529927484;164.0078199482725;43.044723858029606;689.1129214181037;1258.5408592815675;685.4628402217317;1255.942356480544
ligand8744-0;189.92411013069162;0.3288354919865822;5.439160414730188;164.56015749148193;43.28346331370365;283.873225177272;393.1100494928632;285.56325052767545;395.7795273911999
ligand8745-0;228.91557926815256;0.3966525344763325;5.747169498704613;170.21234734881057;45.73452172529047;536.9326951860863;873.5999057678534;535.892755248902;870.9494815049027
ligand8746-0;242.36781087611882;0.3989412504658964;5.496162095855325;165.6086163351418;43.737068279484326;706.3230705133018;1238.828007059695;684.982737366879;1229.3574694737815
ligand8747-0;149.8548343054745;0.23047311777860605;3.1480928452970454;120.13684177826238;25.051726882062706;356.31149074524944;528.5634159518825;355.35153147440235;527.2424154139683
ligand8748-0;181.87045967036545;0.309052366753634;4.106121099996718;139.45438031974751;32.67547349992042;258.4903122449516;342.65095763152937;260.9402367745037;346.3580621733089
ligand8749-0;277.4339972830162;0.6029339824822959;8.03123686168379;212.30692660100092;63.910552283940795;788.2641581144393;1397.3796644483705;725.8627786244584;1336.4737365317703
ligand8750-0;289.8124835927745;0.8171298453224003;10.741316788861361;270.39397093389147;85.4766831131625;692.4815490852246;1283.9976991778829;744.9130205717601;1325.8462338337156
ligand8751-0;190.57524490408815;0.2971953037644428;4.5071329268595255;147.16104983077378;35.866624224096775;371.30913129294004;547.2143165225109;375.9590778783332;554.288734383057
ligand8752-0;195.09144858401342;0.3432083954528513;4.496132602431867;146.95184195057547;35.779086423682955;489.0786924922478;799.7052243440745;492.7399071232116;796.8448309033207
ligand8753-0;128.54130547680123;0.20975819977636972;3.3190978886724567;123.70420278063246;26.41254177940474;290.42093661512916;400.8320149494382;292.03090457606066;402.72491345954546
ligand8754-0;265.70213113064864;0.648096813268729;8.4792500747375;220.91525301410573;67.47572815533981;780.8250957389175;1458.143636546015;822.8038804228995;1475.9892998561663
ligand8755-0;216.2871307132241;0.380282100260902;5.837172153112724;171.85884861682484;46.45074009231259;550.3922211907081;921.7983872066112;535.8420895543719;909.6427423255818
ligand8756-0;148.95247293197608;0.2567322027581066;3.246095735652544;122.18881695940252;25.831609103931243;486.35154735074315;806.0267251986813;487.1115355840757;807.2499120511914
ligand8757-0;111.56710963377333;0.1828818020872158;2.260066655137015;100.37172958087424;17.985038994111093;353.07048569901883;517.5948917494833;353.3204883123972;517.7477877049513
ligand8758-0;297.49789878667156;0.7512812150577711;10.164299771156026;256.29652922755895;80.88492758236511;756.2941123964863;1400.8156021358805;762.7739983801131;1396.2652229695652
ligand8759-0;196.12999010060128;0.4244607249347745;5.340157494881265;162.73600093090033;42.495623109979306;518.9035504116412;844.835405623706;494.3126242731037;822.7440146334828
ligand8760-0;297.50446309767466;0.7270778978755125;9.696285968233848;245.80510327971407;77.16059207385007;512.8628285130692;865.4843771168062;542.4728589039264;892.0396654352023
ligand8761-0;201.06190471956245;0.3416010529258293;4.669137704794125;150.2295415325005;37.15581728473659;428.73215982991536;645.3877664258744;428.78223732162394;645.67708915466
ligand8762-0;145.73576885423788;0.2272293142005218;3.0760907217705564;118.61571998222016;24.478752188445007;239.12790933262107;316.53104080647984;238.96798834780475;316.61934827223087
ligand8763-0;108.74440729124478;0.15868430860976518;2.0490604320246653;95.26523265669286;16.305904822537002;239.24784828144624;316.7268281661662;238.56798229009658;316.1278733720515
ligand8764-0;280.2745681358126;0.6631627376071562;9.304274406811853;237.47810757433012;74.04106318637594;563.0217792496409;997.7064539762497;596.6626852886923;1019.5179838067189
ligand8765-0;262.23069432056445;0.6423022269847186;8.396247626783353;219.303744172743;66.81521566130829;369.7219163316173;576.6174892443622;379.41235325645357;587.9595533237342
ligand8766-0;300.31062818788337;0.847314107342527;11.154328969645249;281.6584180267885;88.76332961960846;678.0652952512811;1213.1295381209814;677.8346258848429;1210.6263561521496
