name;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand12480-0;-800.040623443;4.0631;0.1589999999999999;-0.24;0.0525740518089408;0.9474259481910592;0.0;0.0;-0.081;0.0;0.9701332187365708;0.0298667812634292;0.0;-800.051093319;4.4791;0.1629999999999999;-0.243;0.0437412247542931;0.9562587752457068;0.0;0.0;-0.08;0.0;0.9706808556846565;0.0293191443153436;0.0;203.38;2244.53;3157.2659;;
ligand12481-0;-1129.27613267;6.1447;0.1219999999999999;0.019;0.0233009708737864;0.9625674217907229;0.0141316073354908;0.0;0.141;1.0349450045829514;-0.0473189734188817;0.0123739688359303;0.0;-1129.33913076;6.7981;0.165;-0.026;0.045136270602176;0.9440913497791662;0.0107723796186577;0.0;0.139;0.9985520160392068;-0.0115838716863443;0.0130318556471374;0.0;215.38;3156.061;3449.6746;0.7539532843322493;0.893008895085533
ligand12482-0;-1048.18090471;4.8519;0.1109999999999999;-0.208;0.4076398658153879;0.5923601341846121;0.0;0.0;0.036;0.335496430889033;0.6333549643088904;0.0311486048020765;0.0;-1048.19102943;4.6181;0.131;-0.224;0.4100782886757084;0.5899217113242917;0.0;0.0;0.006;0.0;0.9885547576301617;0.0114452423698384;0.0;227.57;2102.48;3211.4701;0.5976422238286851;0.8822427284131119
ligand12483-0;-1454.45429418;2.5314;0.147;-0.201;0.1361518354358449;0.863848164564155;0.0;0.0;-0.054;-0.0025569760978321;0.9261812117843248;0.0763757643135075;0.0;-1454.46534876;2.4341;0.164;-0.216;0.1178899082568807;0.8821100917431193;0.0;0.0;-0.052;0.0097087378640776;0.9307970196432604;0.059494242492662;0.0;325.98;4030.739;3137.7985;;
ligand12484-0;-1411.26019867;15.1244;0.1159999999999999;-0.04;0.0;0.979069040924711;0.0209309590752889;0.0;0.076;0.0;0.9637759515570936;0.0362240484429065;0.0;-1411.26519933;15.0208;0.13;-0.054;0.0;0.9748100343499532;0.0251899656500468;0.0;0.076;0.0;0.9637361454858496;0.0362638545141504;0.0;212.54;2239.589;3133.1155;;
ligand12485-0;-1742.84022015;2.7551;0.211;-0.234;0.1110072446833372;0.8889927553166628;0.0;0.0;-0.023;0.0;0.9445302161446846;0.0554697838553154;0.0;-1742.84831387;2.1816;0.222;-0.241;0.0127644055433989;0.987235594456601;0.0;0.0;-0.018;0.0087263890423064;0.9267646084170992;0.0645090025405942;0.0;327.93;3355.734;3136.9888;;
ligand12486-0;-881.398534761;2.0864;0.199;-0.225;0.1478590785907859;0.83869918699187;0.0134417344173441;0.0;-0.026;0.0;0.903452618323014;0.096547381676986;0.0;-881.400268369;1.5057;0.219;-0.247;0.1400172860847018;0.8480985306828003;0.0118841832324978;0.0;-0.028;0.0;0.9075550891920252;0.0924449108079748;0.0;141.71;2061.392;3137.1477;0.4313761671342839;0.7173273886732793
ligand12487-0;-2025.05170041;5.5253;0.156;-0.203;0.1223338223676786;0.8776661776323215;0.0;0.0;-0.033;0.0239355304305989;0.9439499639162858;0.0321145056531152;0.0;-2025.05960993;5.4521;0.1629999999999999;-0.209;0.067715056918202;0.8957868794742402;0.0364980636075578;0.0;-0.035;0.0219546742209631;0.9475920679886686;0.0304532577903682;0.0;394.2;3703.943;3152.4941;;
ligand12488-0;-525.563756729;9.8301;0.19;-0.055;0.0;0.9544104087695932;0.0455895912304067;0.0;0.135;0.1295168067226891;0.8457983193277311;0.0246848739495798;0.0;-525.565924378;9.428;0.19;-0.055;0.0;0.9565038560411312;0.0434961439588688;0.0;0.135;0.1168421052631579;0.8592631578947368;0.0238947368421052;0.0;95.13;1220.089;3119.6093;0.3330691492495408;0.6716076433557322
ligand12489-0;-878.635411147;12.3054;0.118;0.157;0.2292134831460674;0.7386108273748724;0.0321756894790602;0.0;0.275;0.0;0.9505023022185014;0.0494976977814985;0.0;-878.650764981;9.1347;0.123;0.118;0.2401231400718317;0.7173935351462288;0.0424833247819394;0.0;0.241;0.2559222514679085;0.6641020449483701;0.0799757035837214;0.0;106.26;782.073;3082.1412;0.1156859567665526;0.8843140809561203
ligand12490-0;-440.892375786;1.6766;0.184;-0.244;0.0;1.0;0.0;0.0;-0.06;0.0;0.9438142123287672;0.0561857876712328;0.0;-440.893852037;1.7529;0.189;-0.245;0.0;1.0;0.0;0.0;-0.056;0.0;0.936344755970924;0.0636552440290758;0.0;118.83;1208.828;3141.6175;0.2364967124869937;0.7676376729852804
ligand12491-0;-2162.25764992;3.4835;0.1139999999999999;-0.208;0.0747304498698723;0.9252695501301276;0.0;0.0;-0.094;0.0;0.9721417428125696;0.0278582571874303;0.0;-2162.27875341;2.9069;0.126;-0.215;0.0551837501467653;0.9448162498532346;0.0;0.0;-0.089;0.0;0.9722982590605496;0.0277017409394503;0.0;487.6;5163.219;3136.6076;;
ligand12492-0;-1489.71289942;1.6957;0.148;-0.197;0.211144679422625;0.7759874678303682;0.0128678527470068;0.0;-0.049;0.0162067455102934;0.9236749890494964;0.0601182654402102;0.0;-1489.7386409;1.6175;0.142;-0.193;0.164873788475876;0.7969964852486952;0.0381297262754286;0.0;-0.051;0.0138904447182704;0.94219782681752;0.0439117284642096;0.0;394.46;4284.918;3482.9039;;
ligand12493-0;-989.056780393;5.1564;0.126;-0.033;0.2094915970827608;0.7466441179579326;0.0438642849593066;0.0;0.093;0.0;0.9347225175419944;0.0652774824580055;0.0;-989.084315809;2.5763;0.157;-0.067;0.1157096424702058;0.8354279523293607;0.0488624052004333;0.0;0.09;0.0;0.9633336960069634;0.0366663039930366;0.0;206.87;1795.86;3189.9908;0.4702442879910198;0.7457603342227089
ligand12495-0;-273.584100433;3.3786;0.101;-0.189;0.2154286319805022;0.7578679665147823;0.0267034015047154;0.0;-0.088;0.1140422911106549;0.8390474235269966;0.0469102853623486;0.0;-273.590117463;2.2743;0.108;-0.186;0.2059225034127901;0.7590045153838076;0.0350729812034022;0.0;-0.078;0.1013155102906853;0.8464884362401867;0.0521960534691279;0.0;91.87;1032.293;3102.0934;0.2893281064304703;0.8765863857977694
ligand12496-0;-469.719943732;8.0073;0.195;-0.272;0.03963510537905;0.96036489462095;0.0;0.0;-0.077;0.0;0.979954769736842;0.0200452302631578;0.0;-469.72163443;7.9169;0.194;-0.27;0.0383406662476429;0.961659333752357;0.0;0.0;-0.076;0.0;0.9804767776407728;0.0195232223592272;0.0;70.2;960.044;3539.4773;0.2045424588957477;0.8011417845816166
ligand12497-0;-2903.69015532;7.3949;0.094;0.052;0.0242896425297891;0.9757103574702108;0.0;0.0;0.146;0.0;1.0;0.0;0.0;-2903.73787701;8.9755;0.114;0.013;0.0;0.9593996328690206;0.0406003671309793;0.0;0.127;0.0;1.0;0.0;0.0;528.14;4891.582;3138.5701;;
ligand12498-0;-861.135845246;1.6742;0.205;-0.224;0.3873101952277656;0.6126898047722343;0.0;0.0;-0.019;0.009230438982505;0.9226145755071374;0.0681549855103574;0.0;-861.144897243;5.2388;0.22;-0.246;0.0456204379562043;0.9328037784456849;0.0215757835981107;0.0;-0.026;0.0252423048247949;0.916498029609117;0.0582596655660879;0.0;200.14;2593.445;3215.7577;;
ligand12499-0;-6487.00115741;12.8456;0.108;-0.031;0.0;0.9731074642668078;0.0268925357331921;0.0;0.077;0.0606555464831447;0.8757727749912516;0.0635716785256036;0.0;-6487.0195594;12.3485;0.118;-0.037;-0.0106025614108754;0.9718664707117364;0.0387360906991391;0.0;0.087;0.0203571874609716;0.9531659797677032;0.026476832771325;0.0;396.25;4462.352;3157.2356;;
ligand12500-0;-1757.42808439;1.925;0.185;-0.223;0.0707025073413146;0.9292974926586852;0.0;0.0;-0.038;0.0;0.9333407771326484;0.0666592228673514;0.0;-1757.43041708;2.183;0.1969999999999999;-0.235;0.0664009111617312;0.9335990888382688;0.0;0.0;-0.038;0.0;0.9477586788001348;0.0522413211998651;0.0;356.98;3981.742;3480.6857;;
ligand12501-0;-1867.92694689;1.6616;0.131;-0.036;0.0;0.9577808792742498;0.0422191207257501;0.0;0.095;-0.0136196319018404;0.9739877300613496;0.0396319018404908;0.0;-1867.95058594;2.0045;0.138;-0.042;0.0;0.9646557679023716;0.0353442320976283;0.0;0.096;-0.0060255779636005;0.925971470732907;0.0800541072306935;0.0;437.22;4223.647;3082.7166;;
ligand12502-0;-661.401303641;14.6597;0.086;0.131;-0.0331147188474357;1.033114718847436;0.0;0.0;0.244;1.214126559714795;-0.2308377896613191;0.016711229946524;0.0;-661.443292134;11.6949;0.129;0.098;0.0;0.9844803596275288;0.0155196403724713;0.0;0.227;0.9354155637903652;0.0167284277395447;0.04785600847009;0.0;217.62;2522.565;3123.6834;0.5096233585488997;0.5512998067657393
ligand12503-0;-1413.95357489;7.324;0.147;-0.204;0.0;0.9393806762227814;0.0606193237772185;0.0;-0.035;0.0;0.965201685731487;0.0347983142685129;0.0;-1413.95591414;7.3805;0.15;-0.205;0.0;0.9371786273194724;0.0628213726805275;0.0;-0.037;0.0;0.9717850064124984;0.0282149935875014;0.0;322.83;2956.932;3144.4058;;
ligand12504-0;-781.262034284;6.0851;0.209;-0.189;0.0;0.9844559585492229;0.0155440414507772;0.0;0.02;0.084010840108401;0.8788075880758808;0.0371815718157181;0.0;-781.262598925;5.7583;0.207;-0.19;0.0;0.984066353814253;0.015933646185747;0.0;0.017;0.0641694157709907;0.8940087261892093;0.0418218580397999;0.0;111.85;1360.372;3083.9621;0.4257094722398741;0.5907541998518672
ligand12505-0;-1041.19315611;8.3635;0.091;-0.044;0.0311376014798068;0.9509813996506012;0.017880998869592;0.0;0.047;0.0;0.9742576372569964;0.0257423627430036;0.0;-1041.20503609;8.9983;0.107;-0.061;0.0;0.972941913915587;0.0270580860844128;0.0;0.046;0.0;0.9754588134869824;0.0245411865130175;0.0;254.64;1938.975;3656.6762;;
ligand12506-0;-883.65557668;2.3282;0.201;-0.232;0.0121804016240535;0.9878195983759464;0.0;0.0;-0.031;0.0;0.9569237708615246;0.0430762291384754;0.0;-883.664796001;2.4473;0.209;-0.235;0.0255152109911678;0.9744847890088322;0.0;0.0;-0.026;0.0;0.9546563192904656;0.0453436807095343;0.0;198.04;2221.466;3149.3437;0.4677978268269875;0.7029314893824211
ligand12507-0;-1139.65718376;17.1884;0.141;-0.083;0.1440284820368972;0.8559715179631029;0.0;0.0;0.058;0.0;0.9107387501317314;0.0892612498682685;0.0;-1139.67283813;16.2296;0.157;-0.098;0.0;1.0;0.0;0.0;0.059;0.0;0.9380004328067518;0.0619995671932482;0.0;220.83;2382.097;3129.7984;;
ligand12508-0;-937.726253395;4.2312;0.106;0.007;-0.0119935170178282;0.9582928146947596;0.0537007023230686;0.0;0.115;0.0;0.9486001749781277;0.0513998250218722;0.0;-937.734987322;3.7804;0.102;0.012;-0.0087243323757846;0.9531865092031068;0.0555378231726779;0.0;0.115;0.0;0.926869863726204;0.0731301362737959;0.0;189.32;2088.535;3160.1295;0.3666767779516102;0.871397952272852
ligand12509-0;-1341.47542407;1.5736;0.018;-0.231;0.0494849977608598;0.95051500223914;0.0;0.0;-0.069;0.0;0.9824776785714284;0.0175223214285714;0.0;-1341.47669158;1.4734;0.0249999999999999;-0.237;0.0423785971223021;0.957621402877698;0.0;0.0;-0.069;0.0;0.9831341449793364;0.0168658550206634;0.0;336.79;3215.903;3156.4603;;
ligand12510-0;-537.264393557;13.5913;0.104;0.029;0.0;0.9778915269004574;0.0221084730995425;0.0;0.205;0.2646044406122009;0.7094201336494933;0.0259754257383056;0.0;-537.277397238;11.3668;0.138;-0.001;0.0;0.9521150067225151;0.0478849932774847;0.0;0.189;-0.0473132091629201;1.01948190965532;0.0278312995076;0.0;150.61;1607.436;3269.0255;0.2021471230336748;0.956808120618659
ligand12511-0;-619.360661538;6.491;0.1249999999999999;0.05;0.5673723286846595;0.4326276713153406;0.0;0.0;0.175;0.8789607097591888;0.1210392902408111;0.0;0.0;-619.364475317;6.2504;0.15;0.025;0.5721148931820506;0.4278851068179495;0.0;0.0;0.175;0.9081298234485676;0.0918701765514325;0.0;0.0;71.24;907.699;3025.8181;0.1990519403697205;0.8242266830449606
ligand12512-0;-3568.59576412;7.1256;0.092;-0.02;0.1085987970594787;0.8548674537758966;0.0365337491646246;0.0;0.072;0.0;0.9260874426926088;0.0739125573073912;0.0;-3568.62415208;6.1814;0.101;-0.033;0.0699623858140784;0.8845781837721655;0.045459430413756;0.0;0.068;0.0;0.9590406308180922;0.0409593691819077;0.0;338.82;3206.114;3223.9332;;
ligand12514-0;-872.116844115;3.9689;0.236;-0.232;0.049804262722923;0.9273597216180948;0.0228360156589821;0.0;0.004;0.0229860365198711;0.930719656283566;0.0462943071965628;0.0;-872.137028363;2.6945;0.244;-0.237;0.0338532640092432;0.9661467359907568;0.0;0.0;0.007;0.0133652069977181;0.9453439095946974;0.0412908834075844;0.0;188.46;2223.261;3569.5137;0.6553572552452516;0.7565143327386532
ligand12515-0;-872.12779272;3.2286;0.248;-0.234;0.0286382883886784;0.9713617116113216;0.0;0.0;0.014;-0.0280917739227755;0.9940682708449916;0.034023503077784;0.0;-872.137029437;2.6942;0.003;-0.24;0.0268859897901304;0.9731140102098694;0.0;0.0;0.007;0.0133695652173913;0.9453260869565218;0.0413043478260869;0.0;188.46;2343.301;3569.5786;0.6553126144990115;0.7565542446806419
ligand12517-0;-369.897893232;4.9843;0.126;0.029;0.0;0.9763984196298606;0.0236015803701393;0.0;0.155;0.0;0.9390383217364212;0.0609616782635787;0.0;-369.904438506;3.2429;0.133;0.029;0.0;0.9521783181357648;0.047821681864235;0.0;0.162;0.0;0.9423889518705556;0.0576110481294444;0.0;86.41;1190.447;3135.9858;0.206468605298379;0.7935313947016209
ligand12518-0;-369.896315156;5.4311;0.126;0.027;0.0161491977495311;0.961867055636591;0.0219837466138778;0.0;0.191;0.0775055210852876;0.8535072037017563;0.0689872752129561;0.0;-369.904443648;3.2429;0.133;0.029;0.0;0.9521783181357648;0.047821681864235;0.0;0.204;1.373000509424351;-0.4289353031074888;0.055934793683138;0.0;86.4;1072.886;3136.2319;0.2064715319226872;0.7935284680773127
ligand12520-0;-3984.80560893;12.1709;0.095;-0.041;0.1141083279811603;0.8372939413401841;0.0485977306786555;0.0;0.054;0.0;0.8968158441842652;0.1031841558157347;0.0;-3984.8087069;11.2345;0.124;-0.065;0.0860157175153407;0.8634944558079448;0.0504898266767143;0.0;0.059;0.0;0.901316493631596;0.0986835063684041;0.0;284.0;2543.651;3143.6242;;
ligand12521-0;-342.699956903;1.7501;0.205;-0.223;0.0;0.9735566793088916;0.0264433206911083;0.0;-0.018;0.0368304745869725;0.891507944859518;0.0716615805535094;0.0;-342.703779693;1.5529;0.205;-0.223;0.0;0.9738754872010956;0.0261245127989044;0.0;-0.018;0.0376884422110552;0.8911222780569514;0.0711892797319933;0.0;79.54;1143.688;3636.6147;0.3563977191532286;0.6521253867680525
ligand12522-0;-993.718908146;2.9324;0.236;-0.21;0.0560060547086171;0.9439939452913828;0.0;0.0;0.026;0.6327807662751125;0.3672192337248874;0.0;0.0;-993.723095625;2.8306;0.253;-0.222;0.0561373205225089;0.943862679477491;0.0;0.0;0.031;0.6437173611851219;0.3412554620057551;0.0150271768091228;0.0;90.35;1186.767;3085.0043;0.34666477811573;0.8581769962858874
ligand12523-0;-387.607922697;9.8769;0.146;0.005;0.0;0.9682929323923494;0.0317070676076506;0.0;0.224;0.8024691358024691;0.1792761422391052;0.0182547219584256;0.0;-387.612356751;9.3751;0.15;0.002;0.0;0.9689890849739876;0.0310109150260124;0.0;0.237;0.446422893481717;0.5373608903020668;0.0162162162162162;0.0;100.89;1212.116;3141.215;0.2841962741535769;0.792950736060347
ligand12525-0;-1202.8541888;8.2461;0.14;0.045;0.1677982541222114;0.8322017458777885;0.0;0.0;0.201;0.0;0.9344955097728472;0.0655044902271526;0.0;-1202.89239255;8.41;0.154;0.023;0.0135296027708626;0.9538911137569002;0.0325792834722372;0.0;0.198;-0.0125860585197934;0.9508390705679862;0.0617469879518072;0.0;319.04;3394.869;3124.0203;;
ligand12526-0;-383.499705691;6.1001;0.118;-0.219;0.0;0.972489539748954;0.027510460251046;0.0;-0.101;0.0494405966968566;0.932019179541822;0.0185402237613212;0.0;-383.547016836;6.2808;0.1559999999999999;-0.235;0.0;0.9721843182533852;0.0278156817466148;0.0;-0.079;0.0;0.953006935099886;0.0469930649001138;0.0;92.1;1065.155;3114.9416;0.0631015738448489;0.9409513674126316
ligand12527-0;-2298.54487596;1.2817;0.17;-0.201;0.0540344075599709;0.932154107099588;0.0138114853404409;0.0;-0.031;0.0;0.9479688045629148;0.0520311954370853;0.0;-2298.55149136;1.3944;0.17;-0.202;0.0408940194031683;0.9591059805968316;0.0;0.0;-0.032;0.0;0.9413737280296024;0.0586262719703977;0.0;506.69;5122.659;3456.853;;
ligand12529-0;-1265.57205674;6.3233;0.101;0.124;0.4948039678790742;0.5051960321209259;0.0;0.0;0.247;0.7596109309865678;0.2403890690134321;0.0;0.0;-1265.71043976;1.8675;0.217;0.006;0.3898697859192231;0.6101302140807768;0.0;0.0;0.223;0.6583755227823025;0.3125687871450583;0.0290556900726392;0.0;300.87;3700.413;3199.5737;;
ligand12530-0;-858.479923452;3.6614;0.142;-0.204;0.0;0.9868116612679316;0.0131883387320684;0.0;-0.062;0.0;0.9830883165690284;0.0169116834309715;0.0;-858.492178083;3.7207;0.147;-0.203;0.0;0.9876171352074966;0.0123828647925033;0.0;-0.056;0.0;0.9840097044552272;0.0159902955447728;0.0;256.77;2471.43;3340.3048;;
ligand12531-0;-2231.18241709;6.0611;0.162;-0.229;0.0;1.0;0.0;0.0;-0.067;0.0;0.9882326820603908;0.0117673179396092;0.0;-2231.19352162;6.5502;0.1669999999999999;-0.236;0.0;1.0;0.0;0.0;-0.069;0.0;1.0;0.0;0.0;384.33;4396.732;3386.6451;;
ligand12535-0;-546.294604201;0.1497;0.2299999999999999;-0.24;0.0;1.0;0.0;0.0;-0.01;0.0;0.933197293523789;0.0668027064762109;0.0;-546.302271363;0.0001;0.236;-0.243;0.0;1.0;0.0;0.0;-0.007;0.0;0.9307144398877616;0.0692855601122383;0.0;159.59;2072.968;3139.3596;0.1902016279928864;0.947668247074676
ligand12536-0;-2239.850099;5.8086;0.134;0.026;0.236878453038674;0.763121546961326;0.0;0.0;0.194;0.1398562120871714;0.8456526623230736;0.0144911255897551;0.0;-2239.91048195;7.1891;0.165;-0.006;0.0;0.9882105754639896;0.0117894245360102;0.0;0.159;0.0155242417005015;0.9724146166706472;0.0120611416288512;0.0;380.47;4565.912;3143.7121;;
ligand12537-0;-287.976986502;2.542;0.201;-0.009;0.0623188405797101;0.9021739130434784;0.0355072463768115;0.0;0.192;0.560832064941654;0.4391679350583459;0.0;0.0;-287.98106471;2.3659;0.026;-0.029;0.0217592117417633;0.9471415375141128;0.0310992507441239;0.0;0.201;0.4097824977024406;0.5902175022975594;0.0;0.0;78.8;1231.07;3075.5338;0.2192474985997548;0.8001630551695875
ligand12538-0;-1431.06034295;2.174;0.237;-0.219;0.0;1.0;0.0;0.0;0.018;0.0491213211941562;0.8807961041710777;0.070082574634766;0.0;-1431.06942145;2.5317;0.252;-0.229;0.0622654903153838;0.9128891593144712;0.024845350370145;0.0;0.023;0.1886347317673608;0.7706431428864499;0.0407221253461893;0.0;118.97;1889.068;3089.4584;0.3050798742197427;0.8808640312389713
ligand12539-0;-1030.90886559;8.6942;0.078;0.104;0.0;1.0;0.0;0.0;0.182;0.0;0.9707615099279948;0.0292384900720052;0.0;-1031.02603841;3.6605;0.127;0.038;0.0;0.9888761825553593;0.0111238174446408;0.0;0.165;0.0;0.950353092231971;0.0496469077680291;0.0;280.63;3190.585;3110.9316;;
ligand12540-0;-1857.0436814;4.1599;0.063;0.106;0.0;0.9465503745946552;0.0534496254053449;0.0;0.177;0.0423829990448901;0.9576170009551098;0.0;0.0;-1857.1038947;8.3954;0.114;0.057;0.0;0.926503844414292;0.0734961555857078;0.0;0.175;0.0770995869664983;0.8970858191831115;0.02581459385039;0.0;344.51;2841.013;3147.6683;;
ligand12541-0;-1202.5451431;1.3699;0.172;-0.195;0.2394640403114979;0.7213696747595053;0.0391662849289968;0.0;-0.023;0.0;0.9306605323693724;0.0693394676306276;0.0;-1202.60255818;3.1818;0.173;-0.207;0.2385894563038094;0.7075126783818847;0.0538978653143059;0.0;-0.034;0.0;0.9296311996608732;0.0703688003391267;0.0;283.77;3242.277;3681.7497;;
ligand12542-0;-1520.04063761;2.3329;0.121;-0.044;0.0415933098591549;0.8580545774647887;0.1003521126760563;0.0;0.077;0.0;0.9355710745663436;0.0644289254336562;0.0;-1520.05514937;3.5449;0.124;-0.05;0.0296973803071364;0.8769196025293586;0.093383017163505;0.0;0.074;0.0;0.9512114537444932;0.0487885462555066;0.0;406.1;4255.291;3118.887;;
ligand12543-0;-480.683475444;6.8039;0.087;0.031;0.3351648351648351;0.6206677937447168;0.044167371090448;0.0;0.118;0.0116029222174473;0.9250107434464976;0.0633863343360549;0.0;-480.693586481;7.3473;0.104;0.012;0.3536623376623376;0.6050909090909091;0.0412467532467532;0.0;0.116;0.0268065268065268;0.9104683195592286;0.0627251536342445;0.0;158.85;1651.666;3092.7801;0.3507926231149578;0.6772681120220659
ligand12544-0;-1016.80903866;1.9558;0.189;-0.212;0.2644592560739626;0.6844764566759837;0.0510642872500537;0.0;-0.023;-0.0044038668098818;0.9320085929108484;0.0723952738990333;0.0;-1016.84011069;1.7474;0.194;-0.225;0.2850220264317181;0.6556167400881057;0.0593612334801762;0.0;-0.031;0.0;1.0;0.0;0.0;244.35;3172.371;3145.8767;0.8728105874453184;0.9019672613485462
ligand12545-0;-1413.7318919;15.5602;0.0779999999999999;0.126;0.0644095788604459;0.935590421139554;0.0;0.0;0.204;0.1118873239436619;0.8881126760563379;0.0;0.0;-1413.73517326;14.4548;0.075;0.122;0.0;1.0;0.0;0.0;0.197;0.0512702609495344;0.9487297390504656;0.0;0.0;316.15;2395.183;3122.3495;;
ligand12546-0;-823.927085983;3.6806;0.141;-0.042;0.0;0.9671311562599724;0.0328688437400276;0.0;0.099;0.0123375192773738;0.957479621061908;0.0301828596607182;0.0;-823.933197704;2.9459;0.137;-0.047;0.0;0.9671023965141612;0.0328976034858387;0.0;0.09;0.0060689339287759;0.9778999198442688;0.0160311462269552;0.0;237.24;2471.429;3108.7244;;
ligand12547-0;-705.607003081;2.9484;0.129;-0.039;0.0;0.9607510342632862;0.0392489657367137;0.0;0.09;0.0129178470254957;0.9870821529745044;0.0;0.0;-705.620467609;4.01;0.132;-0.045;0.0;0.972531066056246;0.027468933943754;0.0;0.087;0.0;1.0;0.0;0.0;258.47;2062.204;3135.1646;;
ligand12548-0;-838.065308207;12.9165;0.088;0.091;0.0;0.9746741549221152;0.0253258450778849;0.0;0.179;0.0799566630552546;0.8705308775731312;0.0495124593716143;0.0;-838.095608849;13.7548;0.0969999999999999;0.083;0.0;0.976049799535767;0.0239502004642329;0.0;0.18;0.0820080060586389;0.8689819322730715;0.0490100616682895;0.0;329.08;2325.527;3114.1348;;
ligand12549-0;-194.404290544;4.3264;0.077;0.056;0.1449472254154039;0.855052774584596;0.0;0.0;0.133;0.0994824016563147;0.8721532091097309;0.0283643892339544;0.0;-194.523792228;0.9565;0.16;0.029;0.0;0.958739837398374;0.041260162601626;0.0;0.189;0.0;0.9814110688635403;0.0185889311364596;0.0;69.25;929.511;3159.3725;0.2786255705106762;0.7213744294893237
ligand12550-0;-384.389102825;8.7671;0.0429999999999999;0.24;0.079488255033557;0.8865352348993288;0.0339765100671141;0.0;0.313;0.1542294065544729;0.8182019486271036;0.0275686448184233;0.0;-384.415765093;5.317;0.0719999999999999;0.22;0.0704933486959254;0.879752801927307;0.0497538493767675;0.0;0.332;1.5831522301562655;-0.6163717272068711;0.0332194970506053;0.0;147.65;1419.034;3042.0468;0.162892930207169;0.8451725808070694
ligand12551-0;-418.601292847;10.3438;0.0419999999999999;0.241;0.1148600143575018;0.8651420367141832;0.019997948928315;0.0;0.283;0.0153716571909875;0.936091808801853;0.0485365340071594;0.0;-418.617677058;8.8238;0.0699999999999999;0.217;0.152918327711336;0.8283757538587346;0.0187059184299294;0.0;0.287;0.0;0.9540254237288136;0.0459745762711864;0.0;161.58;1288.641;3067.403;0.2087200255347233;0.7985594778381714
