name;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds;exact_cone_angle;buried_volume;solid_angle;solid_cone_angle;G_parameter;sasa_area_stable;sasa_volume_stable;sasa_area_free;sasa_volume_free;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand8720-0;2.834280000000001;0;2;0;10;303.08120658344285;0.6489878401043608;9.672285260391686;245.28451986359164;76.96960050931084;516.7434572352354;827.8985570701386;567.1628658103054;877.9651745782719;-876.81052467;2.8917;0.1209999999999999;0.084;0.0273297491039426;0.9511648745519714;0.021505376344086;0.0;0.205;0.0554741233509978;0.944525876649002;0.0;0.0;-876.892996397;4.0057;0.133;0.046;0.0;0.9551119560625264;0.0448880439374736;0.0;0.179;0.0257788503729706;0.9351689337428698;0.0390522158841597;0.0;281.77;2422.461;3254.018;;
ligand8722-0;3.826500000000001;0;4;0;1;198.7850550733268;0.3193545005590756;3.9441163220621194;136.28809313735994;31.3862804392806;447.50378343280056;693.7831510419535;449.7735853585981;696.2312948577476;-779.98622248;4.0277;0.159;-0.226;0.0;1.0;0.0;0.0;-0.067;0.0;0.9876119898241346;0.0123880101758654;0.0;-779.992565175;4.0501;0.0219999999999999;-0.248;0.0;1.0;0.0;0.0;-0.061;0.0;0.9765402324051744;0.0234597675948257;0.0;208.87;1927.134;3574.7244;0.2287341575595851;0.797945058935678
ligand8723-0;0.4747999999999999;0;0;0;5;208.73006982005677;0.3968796589638464;5.521162833190911;166.06807962810453;43.93601782587936;284.96880624223866;394.0482488805839;278.8987123189713;389.2385488290204;-1059.85131767;5.7906;0.117;-0.02;0.0279850746268656;0.9720149253731344;0.0;0.0;0.097;-0.0136525939928586;0.9595673177903802;0.0540852762024784;0.0;-1059.85845672;3.6103;0.118;-0.039;0.0304752066115702;0.9587809917355372;0.0107438016528925;0.0;0.079;0.0160389072847682;0.9381208609271524;0.0458402317880794;0.0;84.92;1152.84;3006.9476;0.3286569419930989;0.7779702757684245
ligand8724-0;1.0815899999999998;0;0;0;4;145.32770188992666;0.2560217107715244;3.677108447318055;130.9903319464657;29.26149928378164;247.6709944651338;323.04316898326897;247.35098688621616;322.53599291232297;-232.17441357;1.5852;0.177;-0.203;0.3310011318036835;0.6689988681963165;0.0;0.0;-0.026;0.1195182211241507;0.8525838995264566;0.0278978793493926;0.0;-232.177652721;1.4801;0.191;-0.216;0.3448133635801196;0.6551866364198804;0.0;0.0;-0.025;0.0620203277328355;0.9101846090022816;0.0277950632648828;0.0;52.2;870.325;3090.3571;0.18601411201836;0.860634840954812
ligand8725-0;5.951190000000005;1;3;0;6;248.3296850458649;0.6231189433469996;8.064237834966766;212.9340306618807;64.17316568518224;583.5544103974953;997.3880651630687;580.2643838455948;991.0920569607754;-1306.36671062;13.5295;0.082;-0.018;0.0022283531409168;0.9604202037351444;0.0373514431239388;0.0;0.064;0.0;0.9460800902425268;0.0539199097574732;0.0;-1306.37308293;13.2926;0.091;-0.024;0.0193645019792446;0.941264576869584;0.0393709211511715;0.0;0.067;0.0;0.947801024765158;0.052198975234842;0.0;351.01;2969.585;3138.0001;;
ligand8726-0;2.2448;1;1;0;1;292.5387930748117;0.8015922008945211;10.147299269767828;255.902799748219;80.74964189081649;467.3113247928193;797.5074227907703;458.33124124597646;780.1246612682103;-1209.71720676;2.021;0.178;-0.205;0.2919772029811486;0.6687856203419553;0.039237176676896;0.0;-0.027;0.0271226415094339;0.8862564322469983;0.0866209262435677;0.0;-1209.73754309;1.2721;0.1909999999999999;-0.205;0.2820424158598432;0.6648224988473951;0.0531350852927616;0.0;-0.014;0.0;0.9104892117069002;0.0895107882930997;0.0;202.13;2482.542;3482.3191;0.5427455520946586;0.6735773933217694
ligand8727-0;2.2038;1;0;0;6;240.6977056727392;0.5314771244875139;7.000206453964206;193.1054482230356;55.70587299060959;502.70065413677537;799.654113171181;527.2407392297207;830.0604890558958;-2162.09493044;15.1151;0.041;0.142;-0.0067744755244755;0.99256993006993;0.0142045454545454;0.0;0.183;0.0953589174331324;0.8531557247066287;0.0514853578602389;0.0;-2162.2101054;2.5098;0.167;0.026;0.0106678045658203;0.9743972690420312;0.0149349263921484;0.0;0.193;0.0325714916639063;0.916970299216076;0.0504582091200176;0.0;256.1;3123.059;3071.0938;;
ligand8728-0;2.731280000000001;1;0;0;3;145.06558920463573;0.2822458535221767;3.8141124879170687;133.72174880545091;30.351742798026425;372.2599954596975;573.2235187560947;374.10978041629954;573.5548671280878;-741.988412952;2.2595;0.1389999999999999;-0.207;0.0483749865922986;0.917301297865494;0.0343237155422074;0.0;-0.068;-0.013259052924791;0.957883008356546;0.0553760445682451;0.0;-742.018645338;2.3933;0.1679999999999999;-0.21;0.0202901712664993;0.9304025308170611;0.0493072979164394;0.0;-0.042;0.0117880356946127;0.925966729095516;0.0622452352098711;0.0;118.8;1558.593;3180.3166;0.4573989660062063;0.7942652317401335
ligand8729-0;1.77829;0;0;0;14;135.2479634332105;0.1951756429370108;3.828112900824997;133.9992803814668;30.463154544007644;489.572029460954;834.428813386506;488.3620357244679;831.8999584188148;-1410.92895143;6.9647;0.235;-0.237;0.481579225166262;0.5065976987226856;0.0118230761110524;0.0;-0.002;0.0062006764374295;0.7907553551296506;0.2030439684329199;0.0;-1410.92848808;6.504;0.236;-0.241;0.4278985119366235;0.5559361952681725;0.0161652927952039;0.0;-0.005;-0.0300351354414598;0.8350901054063242;0.1949450300351355;0.0;198.4;2129.067;3090.584;0.4905373711705503;0.9522741443523696
ligand8730-0;3.970600000000003;0;3;0;7;264.6770463954276;0.5462110976518822;6.836201617042759;190.09887561810623;54.40076396625816;584.7637503115974;943.7072784579556;556.213473594173;916.104592523806;-1529.46345463;2.2403;0.182;-0.208;0.1547135769057284;0.8452864230942715;0.0;0.0;-0.026;0.0;0.9285175202156334;0.0714824797843665;0.0;-1529.47975614;2.0939;0.193;-0.219;0.1287785144398247;0.8712214855601753;0.0;0.0;-0.026;0.0003341873677175;0.9295978612008466;0.0700679514314358;0.0;259.64;3140.018;3439.7383;;
ligand8731-0;1.44349;1;0;0;4;170.93421508985577;0.269066809541558;3.9001150243514857;135.4221374399859;31.03612923762534;372.49287342744185;541.5155235582024;372.2228654860544;540.7473265293901;-459.210873649;2.2752;0.213;-0.219;0.4166311300639659;0.5833688699360341;0.0;0.0;-0.006;0.0046692607003891;0.97065036131184;0.0246803779877709;0.0;-459.21233514;2.3834;0.223;-0.229;0.4384844614729672;0.5615155385270328;0.0;0.0;-0.006;0.0245412096861765;0.9517862960147682;0.0236724942990552;0.0;115.4;1406.934;3209.4373;0.0929113940122111;0.955960145652702
ligand8732-0;6.154700000000004;5;4;0;0;261.72166366631694;0.6407531215057771;8.189241521644696;215.3188412630491;65.16791341715741;770.3460743655012;1357.0381999623285;774.6461160270369;1364.9268879093256;-1938.54712278;1.6509;0.0029999999999999;0.019;0.0;1.0;0.0;0.0;0.117;0.0;1.0;0.0;0.0;-1938.54907597;1.3099;0.005;0.016;0.0;1.0;0.0;0.0;0.115;0.0;1.0;0.0;0.0;686.08;4668.504;3156.2612;;
ligand8733-0;4.591100000000003;0;2;0;6;136.7415264827582;0.173022269847186;2.522074382413961;106.46069512865652;20.07003024033105;493.40229407376944;789.5440403396148;492.7623169319982;788.4644166062483;-1130.11745704;6.6587;0.1239999999999999;-0.208;0.0267267582014463;0.9552457813646368;0.0180274604339167;0.0;-0.084;0.0;0.9588564194535288;0.0411435805464711;0.0;-1130.11865428;6.4248;0.128;-0.211;0.0310029130253849;0.9500624219725344;0.0189346650020807;0.0;-0.083;0.0;0.9570616712271102;0.0429383287728899;0.0;225.21;2260.942;3140.6305;0.3394312436343024;0.7885883079954137
ligand8734-0;2.2012;1;1;1;2;135.75140432396552;0.1887404491241148;2.91508597332938;115.16975068842883;23.19751710966099;358.9511555520912;532.3447213484509;361.4711187307992;536.0822133288285;-497.984283894;13.359;0.099;0.03;0.0266307277628032;0.9514824797843664;0.0218867924528301;0.0;0.164;1.2510130091703988;-0.2936660268714012;0.0426530177010023;0.0;-497.989848696;12.6951;0.11;0.02;0.0253351630951124;0.9308561173862556;0.0438087195186319;0.0;0.164;1.1899236960384656;-0.2285983066792098;0.0386746106407442;0.0;153.39;1547.115;3265.2943;0.1348346902879505;0.883646689887487
ligand8735-0;3.036200000000001;1;2;0;4;204.4705327378095;0.3113410827431979;4.112121276957259;139.5710149908205;32.723221391055226;468.3620116260008;725.7732597176375;465.7620546020914;723.4070079625373;-765.365812689;1.9659;0.1689999999999999;-0.241;0.0310970968794172;0.9525932369250842;0.0163096661954985;0.0;-0.072;0.0;0.9376234535814532;0.0623765464185466;0.0;-765.370406358;2.0761;0.172;-0.245;0.0214254481853957;0.9676432006996064;0.0109313511149978;0.0;-0.073;0.0;0.9373764693644024;0.0626235306355976;0.0;196.11;1973.944;3158.9871;;
ligand8736-0;4.937700000000003;3;1;1;4;229.41144971143015;0.4488271058516586;6.257184540350576;179.52580152187778;49.79309247174917;486.2020643563585;769.2877054161123;489.2220679506332;772.3222977042678;-1072.80311368;14.2229;0.081;-0.023;0.0134894907455819;0.9689428003764508;0.0175677088779671;0.0;0.058;0.0116605484776506;0.9422370978190456;0.0461023537033038;0.0;-1072.81486872;13.0784;0.088;-0.03;0.0;0.98366285119667;0.0163371488033298;0.0;0.058;-0.010218350005378;0.9638593094546628;0.0463590405507152;0.0;261.5;2480.728;3118.2588;;
ligand8737-0;3.9433900000000026;2;2;0;3;183.0208313027728;0.3047835911293328;4.343128089938078;144.02979539971489;34.56151519974535;480.18418472458944;747.276607204575;474.6143432851221;740.3042118383623;-765.025609506;2.3493;0.156;-0.216;0.0992960750853242;0.9007039249146758;0.0;0.0;-0.042;0.0;0.9460598854177926;0.0539401145822073;0.0;-765.029618453;2.3912;0.0199999999999999;-0.235;0.3861397099523967;0.6138602900476033;0.0;0.0;-0.042;0.0;0.948665074886043;0.051334925113957;0.0;216.71;2045.9;3223.9883;;
ligand8738-0;2.7646000000000006;0;4;0;6;264.8223851881237;0.5278140141632501;7.229213207958177;197.31934302691067;57.52825083558809;562.0335968039473;889.0239893137343;563.893476195842;886.8070025059135;-969.730367909;2.3164;0.074;0.02;0.1814107352470387;0.7571230391633764;0.0614662255895848;0.0;0.172;0.404999439524717;0.5676493666629302;0.0273511938123528;0.0;-969.763626777;5.9621;0.1;-0.015;0.2981046559538525;0.6341161928306551;0.0677791512154923;0.0;0.128;1.2666102412187896;-0.2666102412187897;0.0;0.0;291.34;2636.785;3127.8934;;
ligand8739-0;1.081;1;1;1;1;172.9007758427205;0.3147363026462915;4.01411838660176;137.66038589653706;31.943339169186697;417.97102774906455;641.3636622384524;413.5110724155173;636.9141101553477;-1364.35589259;17.0881;0.054;-0.016;0.0297850562947799;0.97021494370522;0.0;0.0;0.142;0.4419976820145401;0.5180697502897481;0.0399325676957117;0.0;-1364.36299256;14.7319;0.087;-0.039;0.0399053789982515;0.9600946210017484;0.0;0.0;0.13;0.3363085750717246;0.6163000743810434;0.0473913505472319;0.0;215.92;2007.601;3142.0862;0.1478828079532471;0.8870835603712577
ligand8740-0;2.00816;2;0;2;4;217.03783374142384;0.5095974655236676;6.63119557089095;186.3501957927409;52.76937768581888;379.0400150827447;566.6691267149912;379.2601201200013;565.6246245210499;-614.651733204;0.5764;0.204;-0.222;0.0119596225587009;0.988040377441299;0.0;0.0;-0.018;0.0297531838160712;0.9588639693452046;0.0113828468387242;0.0;-614.700468815;1.1152;0.247;-0.237;0.0;0.97378035675908;0.0262196432409198;0.0;0.01;0.0806503714870248;0.8364380316571552;0.0829115968558199;0.0;116.54;1301.086;3151.2912;0.6728463463525306;0.8883211078170004
ligand8741-0;-0.7263999999999999;0;0;0;8;280.74929853819344;0.5015083395452852;7.22721314897133;197.28244660353263;57.51233487187648;347.1598222236271;508.41053154916005;337.0596520040773;496.18314696935386;-402.772559617;0.8878;0.234;-0.194;0.2439208905219928;0.7296012104182428;0.0264778990597644;0.0;0.04;0.9919551180268869;0.0080448819731131;0.0;0.0;-402.795049353;2.9521;0.245;-0.215;0.1948038287577574;0.7762701167560745;0.028926054486168;0.0;0.03;0.9192513368983956;0.0807486631016042;0.0;0.0;95.06;1661.467;3489.6207;0.3165156623207779;0.7925950097233304
ligand8742-0;5.460600000000006;1;0;1;2;266.1034585103774;0.6201896198285501;8.305244942881817;217.54614823035956;66.09103931243035;574.2320534786476;1022.4610533401312;577.121919769697;1019.0691963307868;-1532.11550045;2.6901;0.131;0.107;0.0446477186104758;0.8948056190787325;0.0605466623107916;0.0;0.247;0.9756624587740248;0.0243375412259752;0.0;0.0;-1532.17227158;1.6966;0.15;0.089;0.1087008628954937;0.8117209971236817;0.0795781399808245;0.0;0.242;0.9396199182102476;0.0603800817897522;0.0;0.0;321.62;2934.19;3057.0117;;
ligand8743-0;9.1946;0;3;0;15;211.37758692298917;0.3589906354826686;5.409159529927484;164.0078199482725;43.044723858029606;689.1129214181037;1258.5408592815677;685.4628402217317;1255.942356480544;-1313.30174582;3.4363;0.132;-0.059;0.0;0.9363911726525314;0.0636088273474686;0.0;0.073;0.0;0.932556112442798;0.067443887557202;0.0;-1313.31126543;3.0125;0.139;-0.065;0.0;0.9452758055707264;0.0547241944292736;0.0;0.074;0.0;0.93630289532294;0.0636971046770601;0.0;395.47;4047.648;3150.2151;;
ligand8744-0;1.68356;1;0;0;1;189.9241101306916;0.3288354919865822;5.439160414730188;164.56015749148193;43.28346331370365;283.873225177272;393.1100494928632;285.56325052767545;395.7795273911999;-307.869287807;6.1602;0.1149999999999999;0.201;0.0118999186330349;0.9585028478437754;0.0295972335231895;0.0;0.316;0.2278127905775389;0.7789027792127285;-0.0067155697902675;0.0;-307.905744791;6.9603;0.137;0.183;0.0;0.960259271065774;0.0397407289342259;0.0;0.32;0.1292708333333333;0.8370833333333333;0.0336458333333333;0.0;105.05;1202.532;3091.2842;0.3267244357695254;0.9741619373792536
ligand8745-0;4.110540000000002;3;1;1;4;228.91557926815256;0.3966525344763325;5.747169498704613;170.21234734881057;45.73452172529047;536.9326951860863;873.5999057678534;535.892755248902;870.9494815049027;-884.123322123;5.2314;0.163;-0.202;0.386286341195831;0.5872737246297313;0.0264399341744377;0.0;-0.039;0.0387580299785867;0.9176659528907924;0.0435760171306209;0.0;-884.126076407;5.0568;0.173;-0.213;0.3257952824064056;0.6602466998485176;0.0139580177450768;0.0;-0.04;0.036784593746619;0.9228605431137076;0.0403548631396732;0.0;246.55;2614.763;3130.7157;;
ligand8746-0;6.747770000000006;1;0;0;18;242.3678108761188;0.3989412504658964;5.496162095855325;165.6086163351418;43.737068279484326;706.3230705133018;1238.828007059695;684.982737366879;1229.3574694737815;-1941.83995022;8.6765;0.089;0.109;0.1888926592014478;0.7647324963239451;0.0463748444746069;0.0;0.198;0.0171694288780255;0.9481340169309648;0.0346965541910099;0.0;-1941.88388193;5.2788;0.098;0.105;0.0190015740948954;0.8968967843489993;0.0841016415561052;0.0;0.203;-0.0234804940687293;0.9745627980922098;0.0489176959765195;0.0;404.33;3823.606;3128.299;;
ligand8747-0;1.3811;1;1;1;1;149.85220962221385;0.2304498229593738;3.143092697829928;120.03158723738706;25.011936972783698;356.4114982771658;528.4923849941232;355.5515349019826;527.5213985503837;-856.198900563;5.4252;0.187;-0.214;0.0;0.9790334416605514;0.0209665583394485;0.0;-0.027;0.0;0.9686468646864688;0.0313531353135313;0.0;-856.20185038;5.0229;0.192;-0.221;0.0;0.979149203688181;0.0208507963118189;0.0;-0.029;0.0110545139265199;0.9540479028936816;0.0348975831797984;0.0;131.92;1741.079;3564.8025;0.2952355282552355;0.7385280069145849
ligand8748-0;1.30989;0;0;0;2;181.87045967036545;0.309052366753634;4.106121099996718;139.45438031974751;32.67547349992042;258.4903122449516;342.65095763152937;260.9402367745037;346.3580621733089;-268.910737941;6.8256;0.104;0.213;0.4251069900142653;0.5281230894640311;0.0467699205217036;0.0;0.317;0.5165562913907285;0.4834437086092715;0.0;0.0;-268.925723185;6.6767;0.129;0.19;0.424075771463489;0.5330481719115999;0.0428760566249108;0.0;0.319;0.683530243360598;0.3164697566394021;0.0;0.0;95.49;1061.565;2941.7732;0.1752397280714388;0.8347205809943012
ligand8749-0;5.8696000000000055;0;5;0;8;277.4339972830162;0.6029339824822959;8.03123686168379;212.30692660100087;63.9105522839408;788.2641581144393;1397.3796644483705;725.8627786244584;1336.4737365317703;-2519.83471039;6.3534;0.125;-0.077;0.0;0.955278434745216;0.0447215652547839;0.0;0.054;0.0;0.9162067800427977;0.0837932199572023;0.0;-2519.87333175;10.9507;0.145;-0.096;0.0;0.9622480537485336;0.0377519462514663;0.0;0.057;0.0;0.9187856203419552;0.0812143796580447;0.0;436.5;5286.526;3156.5382;;
ligand8750-0;6.383220000000006;0;4;0;13;289.8124835927745;0.8171298453224003;10.74131678886136;270.39397093389147;85.4766831131625;692.4815490852246;1283.9976991778829;744.9130205717601;1325.8462338337156;-1858.07100639;7.3515;0.143;-0.068;0.0271453590192644;0.8916374781085813;0.0812171628721541;0.0;0.087;0.0590578060992262;0.8680018206645426;0.0729403732362312;0.0;-1858.11558503;3.9977;0.1709999999999999;-0.092;0.0501820664542558;0.8891670459717796;0.0606508875739644;0.0;0.083;0.0263558627152395;0.9476396860723908;0.0260044512123696;0.0;403.87;4678.006;3361.1755;;
ligand8751-0;2.15274;0;0;0;2;190.58823660721907;0.2970031215057771;4.508132956352949;147.18006313756584;35.87458220595257;373.5191440904622;547.4643366236991;378.1290967928994;554.2386415707449;-2159.13346676;4.0672;0.176;-0.068;0.0;0.9489597212257866;0.0510402787742133;0.0;0.108;0.0338964577656675;0.9274114441416894;0.038692098092643;0.0;-2159.13960713;4.6081;0.175;-0.076;0.0;0.9476493533155408;0.052350646684459;0.0;0.099;0.0259515570934255;0.9394463667820068;0.0346020761245674;0.0;114.83;1665.671;3320.6171;0.216985347771675;0.9488122358342016
ligand8752-0;1.9917;0;2;0;7;197.34722759370592;0.3408206764815505;4.464131658642316;146.3425893661436;35.524431004297305;492.0988868934144;800.6031591208857;492.99990159286057;797.3395291891533;-1239.23716957;11.0149;0.132;-0.053;0.036192056413979;0.8821943378616612;0.0816136057243596;0.0;0.084;0.0;0.9483710358263882;0.0516289641736118;0.0;-1239.26205525;8.3037;0.175;-0.089;0.0281403809116199;0.8856195163706398;0.0862401027177402;0.0;0.172;1.7274127874986245;-0.7492021569274786;0.0217893694288544;0.0;214.82;2498.598;3371.1754;0.5059692973404485;0.6509075658717349
ligand8753-0;2.4007900000000006;0;0;0;5;128.54130547680123;0.2097581997763697;3.3190978886724567;123.70420278063246;26.41254177940474;290.4209366151292;400.8320149494382;292.03090457606066;402.7249134595455;-236.188653992;11.2436;0.087;0.067;0.0678959710083138;0.9135578767853336;0.0185461522063525;0.0;0.189;0.4579779488246308;0.5312044934470564;0.0108175577283128;0.0;-236.188901557;10.8261;0.095;0.06;0.0819021039072563;0.8946972949763846;0.0234006011163589;0.0;0.19;0.4647931466778104;0.5352068533221896;0.0;0.0;98.93;1274.827;3033.7161;0.1558117495401878;0.9227000002604052
ligand8754-0;8.557900000000004;0;6;0;6;260.4863166397117;0.6132885296310101;8.098238837743162;213.58120084457903;64.44373706827948;788.1346847471814;1463.9555036420486;810.0337236309097;1485.870015230259;-2702.76589971;8.9673;0.193;-0.147;0.0;1.0;0.0;0.0;0.05;0.0;0.9866043996558927;0.0133956003441071;0.0;-2702.77786382;7.1191;0.214;-0.16;0.0;1.0;0.0;0.0;0.055;0.0298416565164433;0.9415347137637028;0.0286236297198538;0.0;366.65;4436.248;3203.5594;;
ligand8755-0;4.850190000000002;1;1;1;7;216.2871307132241;0.380282100260902;5.837172153112724;171.85884861682484;46.45074009231259;550.3922211907081;921.7983872066112;535.8420895543719;909.6427423255818;-850.868869902;2.6344;0.207;-0.215;0.334582736192261;0.6654172638077389;0.0;0.0;-0.008;0.0;0.9321337332000444;0.0678662667999555;0.0;-850.87856131;2.804;0.213;-0.219;0.3426891502107833;0.6573108497892167;0.0;0.0;0.021;0.8375233285761335;0.1509496102755516;0.0115270611483148;0.0;230.69;2682.557;3133.2852;;
ligand8756-0;2.4090000000000016;1;2;1;4;148.95247293197608;0.2567322027581066;3.246095735652544;122.18881695940252;25.831609103931243;486.3515473507432;806.0267251986813;487.1115355840757;807.2499120511914;-1130.42214044;0.5255;0.176;-0.207;0.1354631856177716;0.8645368143822284;0.0;0.0;-0.031;-0.0025458788585976;0.9250026519571444;0.0775432269014532;0.0;-1130.42382286;0.4762;0.184;-0.214;0.1702427394885132;0.7950801907238838;0.0346770697876029;0.0;-0.03;-0.0023466666666666;0.9250133333333334;0.0773333333333333;0.0;221.32;2296.142;3146.0644;0.5778454459068579;0.7026116681539801
ligand8757-0;0.6950999999999995;0;2;0;3;105.1263675235834;0.1761845415579575;2.1920646495842195;98.7474898614011;17.443896227916596;353.010497972732;517.5425149420053;353.11048912383666;517.6860196644667;-603.384664868;6.6922;0.202;-0.25;0.0258574634042098;0.9741425365957902;0.0;0.0;-0.048;0.0;0.9772338606241984;0.0227661393758016;0.0;-603.385237295;6.7252;0.202;-0.251;0.0261297922467337;0.9738702077532664;0.0;0.0;-0.049;0.0;0.977413830014986;0.0225861699850139;0.0;120.4;1169.864;3218.499;0.1048325979136186;0.905338268125482
